ID	survey	record_id_square	record_id_circle	date	type_observed	subtype_defined	type_cover	type_cover_all	is_type_target	is_maintype_target	any_type_target	n_type_target	cover_target	Habitattype	link_mhq
438065_2021-08-03	N2000meetnet_Duinen_BHM	IV2022031610320843	IV2022031610244106	18842	2120	1	100	100% 2120	1	1	1	1	100	2120	438065
4386609_2020-08-17	N2000meetnet_Duinen_BHM	IV2021030414365081	IV2021030414321464	18491	2130	0	90	90% 2130; 10% 2170	0	1	1	1	10	2130_had	4386609
4386609_2020-08-17	N2000meetnet_Duinen_BHM	IV2021030414365081	IV2021030414321464	18491	2130	0	90	90% 2130; 10% 2170	0	1	1	1	10	2130_hd	4386609
4543665_2024-09-17	N2000_Duinen_fieldapp	IV2024091815482258	NA	19983	2170	1	100	100% 2170	1	1	1	1	100	2170	4543665
454449_2021-08-03	N2000meetnet_Duinen_BHM	IV2022031611215656	IV2022031611044320	18842	2120	1	100	100% 2120	1	1	1	1	100	2120	454449
456817_2021-08-11	N2000meetnet_Duinen_BHM	IV2022042716290394	IV2022042716235735	18850	2120	1	100	100% 2120	1	1	1	1	100	2120	456817
456881_2021-08-25	N2000meetnet_Duinen_BHM	IV2022051309370206	IV2022051309304666	18864	2160	1	100	100% 2160	1	1	1	1	100	2160	456881
458037_2021-08-12	N2000meetnet_Duinen_BHM	IV2022032111481512	IV2022032111433237	18851	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	458037
4608177_2021-08-27	N2000meetnet_Duinen_BHM	IV2022051218444991	IV2022051218364845	18866	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	4608177
461493_2021-08-09	N2000meetnet_Duinen_BHM	IV2022030210363565	IV2022030210333141	18848	2120	1	100	100% 2120	1	1	1	1	100	2120	461493
470325_2180_2020-09-09	N2000meetnet_Duinen_BHM	IV2020120215464258	IV2020120215451489	18514	2180	1	100	100% 2180	1	1	1	1	100	2180	470325_2180
477809_2020-09-16	N2000meetnet_Duinen_BHM	IV2021020916425718	IV2021020915562064	18521	2130_had	1	85	15% gh; 85% 2130_had	1	1	1	1	85	2130_had	477809
4779825_2021-08-13	N2000meetnet_Duinen_BHM	IV2022032113360637	IV2022032113324715	18852	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	4779825
4837553_2020-07-17	N2000meetnet_Duinen_BHM	IV2021011510412835	IV2021011510375168	18460	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	4837553
4877105_2023-09-07	N2000_Duinen_fieldapp	IV2023092116275212	NA	19607	2170	1	100	100% 2170	1	1	1	1	100	2170	4877105
501937_2022-09-08	N2000_Duinen_fieldapp	IV2023010321143786	NA	19243	2180	1	100	100% 2180	1	1	1	1	100	2180	501937
507697_2023-08-11	N2000_Duinen_fieldapp	IV2023090510343569	NA	19580	2120	1	100	100% 2120	1	1	1	1	100	2120	507697
511793_2160_2020-09-28	N2000meetnet_Duinen_BHM	IV2020122316200555	IV2020122316022040	18533	2160	1	100	100% 2160	1	1	1	1	100	2160	511793_2160
512177_2020-09-17	N2000meetnet_Duinen_BHM	IV2021020913072938	IV2021020912560994	18522	2180	1	100	100% 2180	1	1	1	1	100	2180	512177
51313_2020-07-10	N2000meetnet_Duinen_BHM	IV2021011317445965	IV2021011317421312	18453	2120	1	100	100% 2120	1	1	1	1	100	2120	51313
513461_2021-08-10	N2000meetnet_Duinen_BHM	IV2022030320284365	IV2022030320251055	18849	2120	1	100	100% 2120	1	1	1	1	100	2120	513461
514225_2021-08-19	N2000meetnet_Duinen_BHM	IV2022051111145195	IV2022051111104053	18858	2160	1	100	100% 2160	1	1	1	1	100	2160	514225
514741_2021-08-09	N2000meetnet_Duinen_BHM	IV2022030213394969	IV2022030213370159	18848	2120	1	100	100% 2120	1	1	1	1	100	2120	514741
517297_2022-08-31	N2000_Duinen_fieldapp	IV2023010321145661	NA	19235	2180	1	100	100% 2180	1	1	1	1	100	2180	517297
5297_2120_2020-08-27	N2000meetnet_Duinen_BHM	IV2020120214062624	IV2020120213594183	18501	2120	1	100	100% 2120	1	1	1	1	100	2120	5297_2120
530485_2022-08-04	N2000meetnet_Duinen_BHM	IV2022092721074784	IV2022092721053921	19208	2180	1	100	100% 2180	1	1	1	1	100	2180	530485
532849_2021-08-11	N2000meetnet_Duinen_BHM	IV2022042717430997	IV2022042717395837	18850	2120	1	100	100% 2120	1	1	1	1	100	2120	532849
5461169_2024-09-04	N2000_Duinen_fieldapp	IV2024091815482553	NA	19970	2170	1	100	100% 2170	1	1	1	1	100	2170	5461169
556341_2020-07-06	N2000meetnet_Duinen_BHM	IV2021011213510362	IV2021011213483112	18449	2160	1	100	100% 2160	1	1	1	1	100	2160	556341
556849_2021-08-17	N2000meetnet_Duinen_BHM	IV2022050314513260	IV2022050314444562	18856	2160	1	100	100% 2160	1	1	1	1	100	2160	556849
562353_2020-09-22	N2000meetnet_Duinen_BHM	IV2021011813214975	IV2021011813155073	18527	2160	1	100	100% 2160	1	1	1	1	100	2160	562353
566449_2022-08-12	N2000_Duinen_fieldapp	IV2023010321152468	NA	19216	2180	1	100	100% 2180	1	1	1	1	100	2180	566449
567473_2180_2020-09-25	N2000meetnet_Duinen_BHM	IV2020122315464658	IV2020122315442760	18530	2180	1	100	100% 2180	1	1	1	1	100	2180	567473_2180
57521_2021-08-04	N2000meetnet_Duinen_BHM	IV2022031613422004	IV2022031613224934	18843	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	57521
581809_2021-08-04	N2000meetnet_Duinen_BHM	IV2022031614031767	IV2022031613571747	18843	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	581809
5838001_1_2021-09-07	N2000_Duinen_fieldapp	IV2021091710581136	NA	18877	2170	1	100	100% 2170	1	1	1	1	100	2170	5838001_1
595121_2022-10-12	N2000_Duinen_fieldapp	IV2023010321144200	NA	19277	2160	1	100	100% 2160	1	1	1	1	100	2160	595121
5959473_2020-08-13	N2000meetnet_Duinen_BHM	IV2021012812153975	IV2021012811583289	18487	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	5959473
6001841_1_2021-09-07	N2000_Duinen_fieldapp	IV2021091710582908	NA	18877	2170	1	60	60% 2170	1	1	1	1	60	2170	6001841_1
606001_2021-08-20	N2000meetnet_Duinen_BHM	IV2022051114171554	IV2022051114041101	18859	2160	1	100	100% 2160	1	1	1	1	100	2160	606001
606261_2180_2020-09-07	N2000meetnet_Duinen_BHM	IV2020120215303595	IV2020120215283175	18512	2180	1	100	100% 2180	1	1	1	1	100	2180	606261_2180
6094133_2021-08-12	N2000meetnet_Duinen_BHM	IV2022042814581877	IV2022042814541748	18851	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	6094133
611505_2023-08-30	N2000_Duinen_fieldapp	IV2023090510335534	NA	19599	2120	1	100	100% 2120	1	1	1	1	100	2120	611505
61233_2020-08-13	N2000meetnet_Duinen_BHM	IV2021012811225646	IV2021012810575822	18487	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	61233
6139697_2021-08-13	N2000meetnet_Duinen_BHM	IV2022032113193220	IV2022032113160894	18852	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	6139697
61877_2020-07-09	N2000meetnet_Duinen_BHM	IV2021011311205751	IV2021011311172856	18452	2120	1	100	100% 2120	1	1	1	1	100	2120	61877
627889_1_2024-07-03	N2000_Duinen_fieldapp	IV2024070821532421	NA	19907	2120	1	75	75% 2120; 25% 2160	1	1	1	2	100	2120	627889_1
627889_1_2024-07-03	N2000_Duinen_fieldapp	IV2024070821532421	NA	19907	2160	1	25	75% 2120; 25% 2160	1	1	1	2	100	2160	627889_1
627889_2022-09-15	N2000_Duinen_fieldapp	IV2023010321145795	NA	19250	2160	1	100	100% 2160	1	1	1	1	100	2160	627889
6287153_2024-08-02	N2000_Duinen_fieldapp	IV2024082122132825	NA	19937	2170	1	100	100% 2170	1	1	1	1	100	2170	6287153
634417_2021-08-16	N2000meetnet_Duinen_BHM	IV2022042911542414	IV2022042911313354	18855	2120	1	80	80% 2120	1	1	1	1	80	2120	634417
6389361_2021-08-11	N2000meetnet_Duinen_BHM	IV2022042809160302	IV2022042809093911	18850	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	6389361
648369_2180_2020-09-25	N2000meetnet_Duinen_BHM	IV2020122315542805	IV2020122315515392	18530	2180	1	100	100% 2180	1	1	1	1	100	2180	648369_2180
64949_2020-07-09	N2000meetnet_Duinen_BHM	IV2021011312254296	IV2021011312210575	18452	2160	1	100	100% 2160	1	1	1	1	100	2160	64949
651057_1_2023-08-22	N2000_Duinen_fieldapp	IV2023090510343307	NA	19591	2120	1	100	100% 2120	1	1	1	1	100	2120	651057_1
6579569_2021-08-11	N2000meetnet_Duinen_BHM	IV2022042716593057	IV2022042716522756	18850	2170	1	100	100% 2170	1	1	1	1	100	2170	6579569
661425_2120_2020-08-24	N2000meetnet_Duinen_BHM	IV2020120212133830	IV2020120211582747	18498	2120	1	80	80% 2120	1	1	1	1	80	2120	661425_2120
665653_2021-08-09	N2000meetnet_Duinen_BHM	IV2022030210003057	IV2022030209540567	18848	2160	1	100	100% 2160	1	1	1	1	100	2160	665653
667185_2021-08-20	N2000meetnet_Duinen_BHM	IV2022051115171744	IV2022051115125222	18859	2160	1	100	100% 2160	1	1	1	1	100	2160	667185
67697_2020-07-10	N2000meetnet_Duinen_BHM	IV2021011318514943	IV2021011317581609	18453	2160	1	100	100% 2160	1	1	1	1	100	2160	67697
678065_2021-08-25	N2000meetnet_Duinen_BHM	IV2022051222413977	IV2022051222383211	18864	2160	1	100	100% 2160	1	1	1	1	100	2160	678065
6788273_1_2021-09-13	N2000_Duinen_fieldapp	IV2021091710580627	NA	18883	2170	1	100	100% 2170	1	1	1	1	100	2170	6788273_1
693425_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144573	NA	19276	2160	1	100	100% 2160	1	1	1	1	100	2160	693425
7050417_2021-09-13	N2000_Duinen_fieldapp	IV2021091710582095	NA	18883	2170	1	100	100% 2170	1	1	1	1	100	2170	7050417
7159093_2021-08-12	N2000meetnet_Duinen_BHM	IV2022032110452935	IV2022032110412070	18851	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	7159093
720689_2021-08-10	N2000meetnet_Duinen_BHM	IV2022031620520353	IV2022031620420928	18849	2160	1	100	100% 2160	1	1	1	1	100	2160	720689
7220533_2021-08-12	N2000meetnet_Duinen_BHM	IV2022031621120972	IV2022031621080356	18851	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	7220533
726193_2022-09-13	N2000_Duinen_fieldapp	IV2023010321150073	NA	19248	2160	1	100	100% 2160	1	1	1	1	100	2160	726193
730289_2022-10-06	N2000_Duinen_fieldapp	IV2023010321145550	NA	19271	2160	1	100	100% 2160	1	1	1	1	100	2160	730289
7335729_2023-11-03	N2000_Duinen_fieldapp	IV2023110621345316	NA	19664	2170	1	100	100% 2170	1	1	1	1	100	2170	7335729
7421237_2021-08-12	N2000meetnet_Duinen_BHM	IV2022032111315512	IV2022032111193875	18851	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	7421237
758961_2022-10-07	N2000_Duinen_fieldapp	IV2023010321143364	NA	19272	2160	1	100	100% 2160	1	1	1	1	100	2160	758961
764081_2022-09-08	N2000_Duinen_fieldapp	IV2023010321142744	NA	19243	2180	1	NA	NA	1	1	1	1	NA	2180	764081
776369_2022-09-30	N2000meetnet_Duinen_BHM	IV2022093017003238	IV2022093016593645	19265	2160	1	100	100% 2160	1	1	1	1	100	2160	776369
782129_2020-07-30	N2000meetnet_Duinen_BHM	IV2021020209412979	IV2021020209383152	18473	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	782129
798257_2022-09-28	N2000meetnet_Duinen_BHM	IV2022092815453749	IV2022092815443741	19263	2160	1	100	100% 2160	1	1	1	1	100	2160	798257
802609_2022-09-28	N2000meetnet_Duinen_BHM	IV2022093017003466	IV2022092815443549	19263	2160	1	100	100% 2160	1	1	1	1	100	2160	802609
811185_2020-07-17	N2000meetnet_Duinen_BHM	IV2021011421474427	IV2021011421460959	18460	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	811185
81205_2020-09-10	N2000meetnet_Duinen_BHM	IV2021021017253747	IV2021021017234254	18515	2130_hd	1	50	50% 2130_hd	1	1	1	1	50	2130_hd	81205
817329_2022-09-28	N2000meetnet_Duinen_BHM	IV2022092815453464	IV2022092815443368	19263	2160	1	100	100% 2160	1	1	1	1	100	2160	817329
81973_2020-09-07	N2000meetnet_Duinen_BHM	IV2021020312011653	IV2021020311555972	18512	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	81973
8207669_2021-08-12	N2000meetnet_Duinen_BHM	IV2022032109305242	IV2022032109223660	18851	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	8207669
823089_2022-08-05	N2000meetnet_Duinen_BHM	IV2022092721073816	IV2022092721054155	19209	2160	1	100	100% 2160	1	1	1	1	100	2160	823089
824497_2022-09-15	N2000_Duinen_fieldapp	IV2023010321145602	NA	19250	2160	1	100	100% 2160	1	1	1	1	100	2160	824497
828593_2022-09-16	N2000_Duinen_fieldapp	IV2023010321144117	NA	19251	2160	1	100	100% 2160	1	1	1	1	100	2160	828593
854129_2022-09-21	N2000meetnet_Duinen_BHM	IV2022092720573527	IV2022092720553273	19256	2160	1	100	100% 2160	1	1	1	1	100	2160	854129
8557745_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144679	NA	19276	2130_hd	1	40	40% 2130_hd; 60% 2160	1	1	1	2	100	2130_hd	8557745
8557745_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144679	NA	19276	2160	1	60	40% 2130_hd; 60% 2160	1	1	1	2	100	2160	8557745
857265_2022-09-13	N2000_Duinen_fieldapp	IV2023010321143581	NA	19248	2120	1	45	45% 2120; 55% 2160	1	1	1	2	100	2120	857265
857265_2022-09-13	N2000_Duinen_fieldapp	IV2023010321143581	NA	19248	2160	1	55	45% 2120; 55% 2160	1	1	1	2	100	2160	857265
861361_2022-09-09	N2000_Duinen_fieldapp	IV2023010321145811	NA	19244	2160	1	100	100% 2160	1	1	1	1	100	2160	861361
862321_2024-08-19	N2000_Duinen_fieldapp	IV2024082122132704	NA	19954	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	862321
863793_2022-09-28	N2000meetnet_Duinen_BHM	IV2022092815453237	IV2022092815443602	19263	2160	1	100	100% 2160	1	1	1	1	100	2160	863793
8754353_1_2021-09-03	N2000_Duinen_fieldapp	IV2021091710583036	NA	18873	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	8754353_1
877745_2022-10-12	N2000_Duinen_fieldapp	IV2023010321145332	NA	19277	2160	1	100	100% 2160	1	1	1	1	100	2160	877745
88117_2020-09-15	N2000meetnet_Duinen_BHM	IV2021020914032298	IV2021020913514220	18520	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	88117
890033_2022-10-14	N2000_Duinen_fieldapp	IV2023010321144828	NA	19279	2160	1	100	100% 2160	1	1	1	1	100	2160	890033
896561_2022-09-28	N2000meetnet_Duinen_BHM	IV2022092815453533	IV2022092815443417	19263	2160	1	100	100% 2160	1	1	1	1	100	2160	896561
913201_2022-08-05	N2000meetnet_Duinen_BHM	IV2022092721054768	IV2022092721033248	19209	2160	1	100	100% 2160	1	1	1	1	100	2160	913201
913585_2020-07-17	N2000meetnet_Duinen_BHM	IV2021011511382024	IV2021011511362765	18460	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	913585
91505_2020-07-20	N2000meetnet_Duinen_BHM	IV2021011513425087	IV2021011513410504	18463	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	91505
919665_2022-09-21	N2000meetnet_Duinen_BHM	IV2022092720573616	IV2022092720553302	19256	2160	1	100	100% 2160	1	1	1	1	100	2160	919665
923569_2022-09-27	N2000meetnet_Duinen_BHM	IV2022092720523477	IV2022092720513272	19262	2160	1	100	100% 2160	1	1	1	1	100	2160	923569
940085_2022-08-04	N2000meetnet_Duinen_BHM	IV2022092721074228	IV2022092721053521	19208	2180	1	100	100% 2180	1	1	1	1	100	2180	940085
945969_2022-09-27	N2000meetnet_Duinen_BHM	IV2022092720533621	IV2022092720523337	19262	2160	1	100	100% 2160	1	1	1	1	100	2160	945969
959925_2022-08-01	N2000meetnet_Duinen_BHM	IV2022092721104370	IV2022092721093501	19205	2180	1	100	100% 2180	1	1	1	1	100	2180	959925
96433_2021-08-23	N2000meetnet_Duinen_BHM	IV2022051116124938	IV2022051116090484	18862	2120	1	100	100% 2120	1	1	1	1	100	2120	96433
966833_2020-07-17	N2000meetnet_Duinen_BHM	IV2021011511501803	IV2021011511481135	18460	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	966833
971953_2022-10-07	N2000_Duinen_fieldapp	IV2023010321145261	NA	19272	2160	1	100	100% 2160	1	1	1	1	100	2160	971953
975025_2020-07-16	N2000meetnet_Duinen_BHM	IV2021011421263811	IV2021011421243074	18459	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	975025
9760561_2021-08-13	N2000meetnet_Duinen_BHM	IV2022032114411660	IV2022032114372651	18852	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	9760561
977713_2022-09-27	N2000meetnet_Duinen_BHM	IV2022092720553636	IV2022092720533217	19262	2160	1	100	100% 2160	1	1	1	1	100	2160	977713
978737_2020-08-17	N2000meetnet_Duinen_BHM	IV2021030415574137	IV2021030415543138	18491	2130	0	20	20% 2130; 80% 2170	0	1	1	1	80	2130_had	978737
978737_2020-08-17	N2000meetnet_Duinen_BHM	IV2021030415574137	IV2021030415543138	18491	2130	0	20	20% 2130; 80% 2170	0	1	1	1	80	2130_hd	978737
992433_2022-10-05	N2000_Duinen_fieldapp	IV2023010321142965	NA	19270	2160	1	100	100% 2160	1	1	1	1	100	2160	992433
999217_2024-09-10	N2000_Duinen_fieldapp	IV2024091815482810	NA	19976	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	999217
bd_01_2022-06-30	N2000_Duinen_fieldapp	IV2023010321142829	NA	19173	2180	1	100	100% 2180	1	1	1	1	100	2180	bd_01
bd_02_2022-08-01	N2000meetnet_Duinen_BHM	IV2022092721094472	IV2022092721073587	19205	2180	1	100	100% 2180	1	1	1	1	100	2180	bd_02
bd_03_2022-08-01	N2000meetnet_Duinen_BHM	IV2022092721094098	IV2022092721073450	19205	2180	1	100	100% 2180	1	1	1	1	100	2180	bd_03
BD_06_2180_2020-09-28	N2000meetnet_Duinen_BHM	IV2020122316540893	IV2020122316500539	18533	2180	1	100	100% 2180	1	1	1	1	100	2180	BD_06_2180
bd_11_2021-08-10	N2000meetnet_Duinen_BHM	IV2022042711011620	IV2022042710554038	18849	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	bd_11
bd_13_2020-07-14	N2000meetnet_Duinen_BHM	IV2021011409434206	IV2021011409405597	18457	2160	1	100	100% 2160	1	1	1	1	100	2160	bd_13
bd_14_2021-08-10	N2000meetnet_Duinen_BHM	IV2022042716131271	IV2022042716103709	18849	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	bd_14
ca_01_2020-07-17	N2000meetnet_Duinen_BHM	IV2021011510232253	IV2021011510212832	18460	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_01
ca_02_2021-08-04	N2000meetnet_Duinen_BHM	IV2022022623241598	IV2022022623181075	18843	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_02
ca_03_2021-08-04	N2000meetnet_Duinen_BHM	IV2022022818203568	IV2022022818175616	18843	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_03
Ca_04_2180_2020-09-17	N2000meetnet_Duinen_BHM	IV2020122315202968	IV2020122315175746	18522	2180	1	100	100% 2180	1	1	1	1	100	2180	Ca_04_2180
ca_05_2021-08-04	N2000meetnet_Duinen_BHM	IV2022022622363959	IV2022022622253016	18843	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_05
Ca_06_2180_2020-09-17	N2000meetnet_Duinen_BHM	IV2020122315393420	IV2020122315372252	18522	2180	1	100	100% 2180	1	1	1	1	100	2180	Ca_06_2180
ca_07_2021-08-04	N2000meetnet_Duinen_BHM	IV2022022818365753	IV2022022818342797	18843	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_07
ca_08_2020-07-17	N2000meetnet_Duinen_BHM	IV2021011509585608	IV2021011509552820	18460	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_08
ca_09_2020-07-16	N2000meetnet_Duinen_BHM	IV2021011421142186	IV2021011421115160	18459	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_09
ca_10_2020-07-16	N2000meetnet_Duinen_BHM	IV2021011415502665	IV2021011415473427	18459	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_10
ca_11_2020-07-16	N2000meetnet_Duinen_BHM	IV2021011420541030	IV2021011420521383	18459	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_11
Ca_12_2020-09-17	N2000meetnet_Duinen_BHM	IV2021020913245178	IV2021020913215942	18522	2180	1	100	100% 2180	1	1	1	1	100	2180	Ca_12
ca_13_2020-07-16	N2000meetnet_Duinen_BHM	IV2021011421031696	IV2021011421011981	18459	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_13
ca_15_2021-08-04	N2000meetnet_Duinen_BHM	IV2022031615023963	IV2022031614343498	18843	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	ca_15
dh_02_2021-08-02	N2000meetnet_Duinen_BHM	IV2022031513374942	IV2022031512323513	18841	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_02
dh_03_2021-07-28	N2000meetnet_Duinen_BHM	IV2022022721063192	IV2022022715240205	18836	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_03
dh_04_2021-08-02	N2000meetnet_Duinen_BHM	IV2022031610041121	IV2022031609582306	18841	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	dh_04
dh_05_2021-08-02	N2000meetnet_Duinen_BHM	IV2022031516330287	IV2022031516273992	18841	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_05
dh_06_2020-07-22	N2000meetnet_Duinen_BHM	IV2021011516515867	IV2021011516500457	18465	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_06
dh_07_2021-08-05	N2000meetnet_Duinen_BHM	IV2022031615200103	IV2022031615151196	18844	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_07
dh_10_2021-07-14	N2000_Duinen_fieldapp	IV2021071416240557	NA	18822	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_10
dh_11_2021-08-05	N2000meetnet_Duinen_BHM	IV2022032311241579	IV2022032311062202	18844	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_11
dh_12_2021-07-14	N2000_Duinen_fieldapp	IV2021071921130258	NA	18822	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_12
dh_14_2021-07-14	N2000_Duinen_fieldapp	IV2021071416240932	NA	18822	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	dh_14
dh_16_2020-07-22	N2000meetnet_Duinen_BHM	IV2021011514530901	IV2021011514502944	18465	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	dh_16
double_11923249_2018-07-16	N2000meetnet_Duinen_BHM	IV2019032212340237	IV2019032212232276	17728	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	double_11923249
double_358577_2021-08-23	N2000meetnet_Duinen_BHM	IV2022051121315448	IV2022051121280729	18862	2120	1	100	100% 2120	1	1	1	1	100	2120	double_358577
double_514225_2020-08-19	N2000meetnet_Duinen_BHM	IV2021031014570260	IV2021031014461432	18493	2160	1	100	100% 2160	1	1	1	1	100	2160	double_514225
double_hs_04_2020-08-19	N2000meetnet_Duinen_BHM	IV2021031014190674	IV2021030417054314	18493	2160	1	100	100% 2160	1	1	1	1	100	2160	double_hs_04
double_hs_05_2020-08-19	N2000meetnet_Duinen_BHM	IV2021031016140238	IV2021031016112450	18493	2160	1	100	100% 2160	1	1	1	1	100	2160	double_hs_05
double_hs_12_2020-08-19	N2000meetnet_Duinen_BHM	IV2021030416513184	IV2021030416263133	18493	2160	1	100	100% 2160	1	1	1	1	100	2160	double_hs_12
double_hs_13_2020-08-19	N2000meetnet_Duinen_BHM	IV2021031016023226	IV2021031015595629	18493	2160	1	100	100% 2160	1	1	1	1	100	2160	double_hs_13
dp_08_2021-08-18	N2000meetnet_Duinen_BHM	IV2022051014532030	IV2022051014492331	18857	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	dp_08
dp_09_2021-08-18	N2000meetnet_Duinen_BHM	IV2022051014355786	IV2022051014311949	18857	2160	1	100	100% 2160	1	1	1	1	100	2160	dp_09
dp_10_2021-08-17	N2000meetnet_Duinen_BHM	IV2022050313373565	IV2022050313330804	18856	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	dp_10
dp_11_2021-08-17	N2000meetnet_Duinen_BHM	IV2022050313224702	IV2022050313162490	18856	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	dp_11
dp_13_2021-08-20	N2000meetnet_Duinen_BHM	IV2022051111300615	IV2022051111241288	18859	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	dp_13
ha_02_2022-08-05	N2000meetnet_Duinen_BHM	IV2022092721054626	IV2022092721033636	19209	2180	1	100	100% 2180	1	1	1	1	100	2180	ha_02
ha_14_2022-08-05	N2000meetnet_Duinen_BHM	IV2022092721054872	IV2022092721033513	19209	2180	1	100	100% 2180	1	1	1	1	100	2180	ha_14
hb_01_2021-08-23	N2000meetnet_Duinen_BHM	IV2022051115481261	IV2022051115414552	18862	2160	1	100	100% 2160	1	1	1	1	100	2160	hb_01
hs_04_2021-08-19	N2000meetnet_Duinen_BHM	IV2022051017365431	IV2022051017294517	18858	2160	1	100	100% 2160	1	1	1	1	100	2160	hs_04
hs_05_2021-08-19	N2000meetnet_Duinen_BHM	IV2022032121314471	IV2022032121272563	18858	2160	1	100	100% 2160	1	1	1	1	100	2160	hs_05
hs_08_2021-08-19	N2000meetnet_Duinen_BHM	IV2022032120560893	IV2022032120503639	18858	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	hs_08
hs_09_2022-09-02	N2000_Duinen_fieldapp	IV2023010321144939	NA	19237	2180	1	100	100% 2180	1	1	1	1	100	2180	hs_09
hs_12_2021-08-19	N2000meetnet_Duinen_BHM	IV2022032120164256	IV2022032120074193	18858	2160	1	100	100% 2160	1	1	1	1	100	2160	hs_12
hs_13_2021-08-19	N2000meetnet_Duinen_BHM	IV2022051017072200	IV2022051017031260	18858	2170	1	100	100% 2170	1	1	1	1	100	2170	hs_13
hs_17_2021-08-19	N2000meetnet_Duinen_BHM	IV2022032121171029	IV2022032121135735	18858	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	hs_17
ij_02_2020-07-28	N2000meetnet_Duinen_BHM	IV2021012509434584	IV2021012509415504	18471	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	ij_02
KD_05_2180_2020-09-21	N2000meetnet_Duinen_BHM	IV2020113017513017	IV2020113017361075	18526	2180	1	100	100% 2180	1	1	1	1	100	2180	KD_05_2180
nd_03_2021-08-25	N2000meetnet_Duinen_BHM	IV2022051222571398	IV2022051222520494	18864	2160	1	100	100% 2160	1	1	1	1	100	2160	nd_03
