ID	record_id	plot_type	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
10419637_2120_2019-10-16	IV2020031721445054	square	Verstoring	vergrassing	bedekking vergrassing	20	Percentage	NA	%
10419637_2120_2019-10-16	IV2020031721445054	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10419637_2120_2019-10-16	IV2020031721445054	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10419637_2120_2019-10-16	IV2020031721391174	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1044273_2120_2018-07-23	IV2019022009260834	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
1044273_2120_2018-07-23	IV2019022011203333	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	15.584384	Percentage	NA	%
1044273_2120_2018-07-23	IV2019022009260834	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519312449	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519312449	square	Verstoring	exoten	bedekking overige exoten	3.33333333333333	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519301833	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519312449	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	71.9733333333333	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519301833	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519312449	square	Verstoring	vergrassing	bedekking vergrassing	33.3333333333333	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519312449	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10458289_2120_2019-11-04	IV2020031519312449	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10458289_2120_2019-11-04	IV2020031519301833	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10462645_2120_2019-10-17	IV2020031721133100	square	Structuur	(korst)moslaag	bedekking alle mossen	10.5263157894737	Percentage	NA	%
10462645_2120_2019-10-17	IV2020031721133100	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
10462645_2120_2019-10-17	IV2020031721123005	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10462645_2120_2019-10-17	IV2020031721133100	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	4.15810526315789	Percentage	NA	%
10462645_2120_2019-10-17	IV2020031721123005	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10462645_2120_2019-10-17	IV2020031721133100	square	Verstoring	vergrassing	bedekking vergrassing	3.13684210526316	Percentage	NA	%
10462645_2120_2019-10-17	IV2020031721133100	square	Verstoring	verruiging	bedekking verruiging	7.36842105263159	Percentage	NA	%
10462645_2120_2019-10-17	IV2020031721133100	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10462645_2120_2019-10-17	IV2020031721123005	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1047861_2023-08-25	IV2023090510335618	square	Structuur	(korst)moslaag	bedekking alle mossen	3.2258064516129	Percentage	NA	%
1047861_2023-08-25	IV2023090510335618	square	Verstoring	exoten	bedekking overige exoten	3.2258064516129	Percentage	NA	%
1047861_2023-08-25	IV2023090510335618	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
1047861_2023-08-25	IV2023090510335618	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	88.4556116892903	Percentage	NA	%
1047861_2023-08-25	IV2023090510335618	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	5	Percentage	NA	%
1047861_2023-08-25	IV2023090510335618	square	Verstoring	vergrassing	bedekking vergrassing	76.4775351612903	Percentage	NA	%
1047861_2023-08-25	IV2023090510335618	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
1047861_2023-08-25	IV2023090510335618	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
1047861_2023-08-25	IV2023090510335618	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1047861_2120_2019-10-28	IV2020032311330161	square	Structuur	(korst)moslaag	bedekking alle mossen	10	Percentage	NA	%
1047861_2120_2019-10-28	IV2020032311330161	square	Verstoring	exoten	bedekking overige exoten	10	Percentage	NA	%
1047861_2120_2019-10-28	IV2020032311244376	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
1047861_2120_2019-10-28	IV2020032311330161	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	87.2358400000001	Percentage	NA	%
1047861_2120_2019-10-28	IV2020032311244376	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	10	Percentage	NA	%
1047861_2120_2019-10-28	IV2020032311330161	square	Verstoring	vergrassing	bedekking vergrassing	68.6080000000001	Percentage	NA	%
1047861_2120_2019-10-28	IV2020032311330161	square	Verstoring	verruiging	bedekking verruiging	10	Percentage	NA	%
1047861_2120_2019-10-28	IV2020032311330161	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
1047861_2120_2019-10-28	IV2020032311244376	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10517813_2120_2019-10-28	IV2020032308041552	square	Structuur	(korst)moslaag	bedekking alle mossen	8.33333333333333	Percentage	NA	%
10517813_2120_2019-10-28	IV2020032308041552	square	Verstoring	exoten	bedekking overige exoten	3.31666666666667	Percentage	NA	%
10517813_2120_2019-10-28	IV2020032307593888	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10517813_2120_2019-10-28	IV2020032308041552	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	1.66666666666667	Percentage	NA	%
10517813_2120_2019-10-28	IV2020032307593888	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10517813_2120_2019-10-28	IV2020032308041552	square	Verstoring	vergrassing	bedekking vergrassing	34.6666666666667	Percentage	NA	%
10517813_2120_2019-10-28	IV2020032308041552	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10517813_2120_2019-10-28	IV2020032308041552	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10517813_2120_2019-10-28	IV2020032307593888	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1053873_2023-09-12	IV2023092116275442	square	Structuur	(korst)moslaag	bedekking alle mossen	8.33333333333333	Percentage	NA	%
1053873_2023-09-12	IV2023092116275442	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
1053873_2023-09-12	IV2023092116275442	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
1053873_2023-09-12	IV2023092116275442	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	51.5237469866667	Percentage	NA	%
1053873_2023-09-12	IV2023092116275442	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
1053873_2023-09-12	IV2023092116275442	square	Verstoring	vergrassing	bedekking vergrassing	36.5066666666667	Percentage	NA	%
1053873_2023-09-12	IV2023092116275442	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
1053873_2023-09-12	IV2023092116275442	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
1053873_2023-09-12	IV2023092116275442	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1053873_2120_2019-10-31	IV2020031522110295	square	Structuur	(korst)moslaag	bedekking alle mossen	6.66666666666667	Percentage	NA	%
1053873_2120_2019-10-31	IV2020031522110295	square	Verstoring	exoten	bedekking overige exoten	13.3333333333333	Percentage	NA	%
1053873_2120_2019-10-31	IV2020031522020707	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
1053873_2120_2019-10-31	IV2020031522110295	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	100	Percentage	NA	%
1053873_2120_2019-10-31	IV2020031522020707	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
1053873_2120_2019-10-31	IV2020031522110295	square	Verstoring	vergrassing	bedekking vergrassing	45.7386666666667	Percentage	NA	%
1053873_2120_2019-10-31	IV2020031522110295	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
1053873_2120_2019-10-31	IV2020031522110295	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
1053873_2120_2019-10-31	IV2020031522020707	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10547637_2130_hd_2019-10-16	IV2020041015251468	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	square	Verstoring	exoten	bedekking overige exoten	20	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	59.402	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	1	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	square	Verstoring	vergrassing	bedekking vergrassing	39.8	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10578737_2023-08-18	IV2023090510342013	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10578737_2023-08-18	IV2023090510342013	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10578737_2120_2018-09-27	IV2019022013422931	square	Vegetatie	sleutelsoorten	aantal sleutelsoorten	0	Geheel getal	NA	NA
10578737_2120_2018-09-27	IV2019022013422931	square	Vegetatie	sleutelsoorten	aanwezigheid helm	0	Geheel getal	NA	NA
10578737_2120_2018-09-27	IV2019022013422931	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
10578737_2120_2018-09-27	IV2019022013422931	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
10578737_2120_2018-09-27	IV2019022013410657	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10578737_2120_2018-09-27	IV2019022013422931	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
10578737_2120_2018-09-27	IV2019022013410657	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10578737_2120_2018-09-27	IV2019022013422931	square	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
10578737_2120_2018-09-27	IV2019022013422931	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10578737_2120_2018-09-27	IV2019022013422931	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
10578737_2120_2018-09-27	IV2019022013410657	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1057969_2022-10-06	IV2023010321143063	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
1057969_2022-10-06	IV2023010321143063	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
1060149_2180_2020-09-14	IV2020120216123940	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1060149_2180_2020-09-14	IV2020120216140340	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
1060401_2024-09-10	IV2024091815483040	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
1060401_2024-09-10	IV2024091815483040	circle	Structuur	horizontale structuur	open plekken aanwezig	3	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718454661	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718454661	square	Verstoring	exoten	bedekking overige exoten	17.1428571428571	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718404748	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718454661	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	4.243	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718404748	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718454661	square	Verstoring	vergrassing	bedekking vergrassing	10	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718454661	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10606705_2120_2019-10-18	IV2020031718454661	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10606705_2120_2019-10-18	IV2020031718404748	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10642869_2130_hd_2019-10-18	IV2020041016164636	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031416051174	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031416051174	square	Verstoring	exoten	bedekking overige exoten	5	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031413234346	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031416051174	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	9.95	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031413234346	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031416051174	square	Verstoring	vergrassing	bedekking vergrassing	100	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031416051174	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10654897_2120_2019-11-04	IV2020031416051174	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10654897_2120_2019-11-04	IV2020031413234346	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10665777_2023-08-11	IV2023090510340220	square	Structuur	(korst)moslaag	bedekking alle mossen	2.5	Percentage	NA	%
10665777_2023-08-11	IV2023090510340220	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
10665777_2023-08-11	IV2023090510340220	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10665777_2023-08-11	IV2023090510340220	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	43.524776048	Percentage	NA	%
10665777_2023-08-11	IV2023090510340220	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10665777_2023-08-11	IV2023090510340220	square	Verstoring	vergrassing	bedekking vergrassing	62.48336	Percentage	NA	%
10665777_2023-08-11	IV2023090510340220	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10665777_2023-08-11	IV2023090510340220	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
10665777_2023-08-11	IV2023090510340220	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10665777_2120_2018-08-23	IV2019022012454117	square	Structuur	(korst)moslaag	bedekking alle mossen	20	Percentage	NA	%
10665777_2120_2018-08-23	IV2019022012454117	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
10665777_2120_2018-08-23	IV2019022012425367	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10665777_2120_2018-08-23	IV2019022012454117	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	39.8	Percentage	NA	%
10665777_2120_2018-08-23	IV2019022012425367	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10665777_2120_2018-08-23	IV2019022012454117	square	Verstoring	vergrassing	bedekking vergrassing	98.408	Percentage	NA	%
10665777_2120_2018-08-23	IV2019022012454117	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10665777_2120_2018-08-23	IV2019022012454117	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
10665777_2120_2018-08-23	IV2019022012425367	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
10672241_2120_2019-10-18	IV2020031718194416	square	Structuur	(korst)moslaag	bedekking alle mossen	16.6666666666667	Percentage	NA	%
10672241_2120_2019-10-18	IV2020031718194416	square	Verstoring	exoten	bedekking overige exoten	3.33333333333333	Percentage	NA	%
10672241_2120_2019-10-18	IV2020031718111730	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
10672241_2120_2019-10-18	IV2020031718194416	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	8.16832501666668	Percentage	NA	%
10672241_2120_2019-10-18	IV2020031718111730	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
10672241_2120_2019-10-18	IV2020031718194416	square	Verstoring	vergrassing	bedekking vergrassing	37.2934666666667	Percentage	NA	%
10672241_2120_2019-10-18	IV2020031718194416	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
10672241_2120_2019-10-18	IV2020031718194416	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
10672241_2120_2019-10-18	IV2020031718111730	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1069233_2024-09-03	IV2024090407102262	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
1069233_2024-09-03	IV2024090407102262	circle	Structuur	horizontale structuur	open plekken aanwezig	1	Percentage	NA	%
107697_2022-08-31	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
107697_2022-08-31	IV2023010321143122	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
10778801_2130_hd_2019-10-24	IV2020032508164234	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
10839857_2024-08-07	IV2024082122133189	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	7.84	Percentage	NA	%
10839857_2130_had_2019-10-22	IV2020032507521080	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	7.84	Percentage	NA	%
1090737_2022-08-12	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1090737_2022-08-12	IV2023010321142576	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
110385_2020-07-15	IV2021011409540831	circle	Structuur	horizontale structuur	aantal struweelsoorten	2	Geheel getal	NA	NA
110385_2020-07-15	IV2021011409540831	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
110705_2020-07-14	IV2021011321462517	square	Structuur	(korst)moslaag	bedekking alle mossen	50	Percentage	NA	%
110705_2020-07-14	IV2021011321462517	square	Verstoring	exoten	bedekking overige exoten	16.6666666666667	Percentage	NA	%
110705_2020-07-14	IV2021011321424591	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
110705_2020-07-14	IV2021011321462517	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	16.6666666666667	Percentage	NA	%
110705_2020-07-14	IV2021011321424591	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
110705_2020-07-14	IV2021011321462517	square	Verstoring	vergrassing	bedekking vergrassing	16.6666666666667	Percentage	NA	%
110705_2020-07-14	IV2021011321462517	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
110705_2020-07-14	IV2021011321462517	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
110705_2020-07-14	IV2021011321424591	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1113397_2020-09-14	IV2021021215555995	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
1113397_2020-09-14	IV2021021215555995	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1113397_2020-09-14	IV2021021217063708	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
1113397_2020-09-14	IV2021021215555995	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
111985_2020-07-20	IV2021011513563616	square	Structuur	(korst)moslaag	bedekking alle mossen	20	Percentage	NA	%
111985_2020-07-20	IV2021011513563616	square	Verstoring	exoten	bedekking overige exoten	1.33333333333333	Percentage	NA	%
111985_2020-07-20	IV2021011513522454	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
111985_2020-07-20	IV2021011513563616	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	46.3583184373333	Percentage	NA	%
111985_2020-07-20	IV2021011513522454	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
111985_2020-07-20	IV2021011513563616	square	Verstoring	vergrassing	bedekking vergrassing	59.9787289333333	Percentage	NA	%
111985_2020-07-20	IV2021011513563616	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
111985_2020-07-20	IV2021011513563616	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
111985_2020-07-20	IV2021011513522454	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
11530033_2023-11-03	IV2023110621345242	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
11530033_2170_2018-07-23	IV2019021818054897	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
11573_2180_2020-09-09	IV2020120215592681	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
11573_2180_2020-09-09	IV2020120216014961	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
1158961_2022-09-27	IV2022092720533554	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1158961_2022-09-27	IV2022092720553887	square	Structuur	minimum structuurareaal	MSA	35.8613	Decimaal getal	NA	ha
11595569_2170_2018-08-20	IV2019021815265092	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	16.5897142857143	Percentage	NA	%
116849_2024-07-02	IV2024070821532202	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	2	Percentage	NA	%
1172657_2180_2020-09-21	IV2020120111495894	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1172657_2180_2020-09-21	IV2020120112025970	square	Structuur	minimum structuurareaal	MSA	29.5408	Decimaal getal	NA	ha
120945_2020-07-14	IV2021011321315520	square	Structuur	(korst)moslaag	bedekking alle mossen	94.7368421052632	Percentage	NA	%
120945_2020-07-14	IV2021011321315520	square	Verstoring	exoten	bedekking overige exoten	4.21052631578947	Percentage	NA	%
120945_2020-07-14	IV2021011321285193	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
120945_2020-07-14	IV2021011321315520	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	7.2118905263158	Percentage	NA	%
120945_2020-07-14	IV2021011321285193	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
120945_2020-07-14	IV2021011321315520	square	Verstoring	vergrassing	bedekking vergrassing	49.9978981052632	Percentage	NA	%
120945_2020-07-14	IV2021011321315520	square	Verstoring	verruiging	bedekking verruiging	5.22105263157896	Percentage	NA	%
120945_2020-07-14	IV2021011321315520	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
120945_2020-07-14	IV2021011321285193	circle	Structuur	dynamiek	spontane verstuiving aanwezig	0	Ja/nee	NA	NA
121525_2020-07-02	IV2021011211462831	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
121525_2020-07-02	IV2021011211462831	square	Verstoring	exoten	bedekking overige exoten	25	Percentage	NA	%
121525_2020-07-02	IV2021011211410717	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
121525_2020-07-02	IV2021011211462831	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
121525_2020-07-02	IV2021011211410717	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
121525_2020-07-02	IV2021011211462831	square	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
121525_2020-07-02	IV2021011211462831	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
121525_2020-07-02	IV2021011211462831	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
122673_2021-08-10	IV2022031620180663	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
122673_2021-08-10	IV2022031620180663	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
122673_2021-08-10	IV2022031620124918	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
122673_2021-08-10	IV2022031620180663	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
122673_2021-08-10	IV2022031620124918	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
122673_2021-08-10	IV2022031620180663	square	Verstoring	vergrassing	bedekking vergrassing	10	Percentage	NA	%
122673_2021-08-10	IV2022031620180663	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
122673_2021-08-10	IV2022031620180663	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
122673_2021-08-10	IV2022031620124918	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
12401_2021-08-11	IV2022042716401758	square	Structuur	(korst)moslaag	bedekking alle mossen	70	Percentage	NA	%
12401_2021-08-11	IV2022042716401758	square	Verstoring	exoten	bedekking overige exoten	1	Percentage	NA	%
12401_2021-08-11	IV2022042716360493	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
12401_2021-08-11	IV2022042716401758	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	8.85070000000001	Percentage	NA	%
12401_2021-08-11	IV2022042716360493	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	1	Percentage	NA	%
12401_2021-08-11	IV2022042716401758	square	Verstoring	vergrassing	bedekking vergrassing	36.4790656	Percentage	NA	%
12401_2021-08-11	IV2022042716401758	square	Verstoring	verruiging	bedekking verruiging	12	Percentage	NA	%
12401_2021-08-11	IV2022042716401758	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
12401_2021-08-11	IV2022042716360493	circle	Structuur	dynamiek	spontane verstuiving aanwezig	0	Ja/nee	NA	NA
1240881_2023-10-26	IV2023110621345537	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	1	Percentage	NA	%
12545841_2023-11-06	IV2023110621345656	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
