ID	record_id	plot_type	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
27602_2014-09-09	27602_2014-09-09	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
27602_2014-09-09	27602_2014-09-09	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
27602_2014-09-09	27602_2014-09-09	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
27602_2014-09-09	27602_2014-09-09	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
27602_2019-08-19	IV2020012410231093	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
27602_2019-08-19	IV2020012410231093	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
27602_2019-08-19	IV2020012410231093	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	62.5	Percentage	NA	%
27602_2019-08-19	IV2020012410231093	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
27602_2019-08-19	IV2020012410231093	circle	Verstoring	vergrassing	bedekking vergrassing	1.5	Percentage	NA	%
27602_2019-08-19	IV2020012410231093	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
27602_2019-08-19	IV2020012410231093	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
276438_2023-08-24	276438_2023-08-24	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
276438_2023-08-24	276438_2023-08-24	circle	Verstoring	verbossing	bedekking verbossing	50	Percentage	NA	%
277214_2018-08-20	277214_2018-08-20	circle	Structuur	dwergstruiken	bedekking dwergstruiken	0.5	Percentage	NA	%
277214_2018-08-20	277214_2018-08-20	circle	Verstoring	verbossing	bedekking verbossing	0.1	Percentage	NA	%
277214_2018-08-20	277214_2018-08-20	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
279146_2024-06-20	279146_2024-06-20	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
279146_2024-06-20	279146_2024-06-20	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
279146_2024-06-20	279146_2024-06-20	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	3	Percentage	NA	%
279146_2024-06-20	279146_2024-06-20	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	36	Percentage	NA	%
279146_2024-06-20	279146_2024-06-20	circle	Verstoring	verbossing	bedekking verbossing	7	Percentage	NA	%
279146_2024-06-20	279146_2024-06-20	circle	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
279146_2024-06-20	279146_2024-06-20	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
279146_2024-06-20	279146_2024-06-20	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
279478_2014-09-03	279478_2014-09-03	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
279478_2014-09-03	279478_2014-09-03	circle	Structuur	dwergstruiken	bedekking dwergstruiken	0	Percentage	NA	%
279478_2014-09-03	279478_2014-09-03	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
279478_2014-09-03	279478_2014-09-03	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
279478_2014-09-03	279478_2014-09-03	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
279478_2014-09-03	279478_2014-09-03	circle	Verstoring	verruiging	bedekking verruiging	1	Percentage	NA	%
279478_2014-09-03	279478_2014-09-03	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
279478_2019-08-22	IV2020012911332597	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1	Percentage	NA	%
279478_2019-08-22	IV2020012911332597	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
279478_2019-08-22	IV2020012911332597	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
28126_2016-10-11	28126_2016-10-11	circle	Structuur	dwergstruiken	bedekking dwergstruiken	3	Percentage	NA	%
28126_2016-10-11	28126_2016-10-11	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
28126_2016-10-11	28126_2016-10-11	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
28126_2023-06-28	28126_2023-06-28	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1.5	Percentage	NA	%
28126_2023-06-28	28126_2023-06-28	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
28126_2023-06-28	28126_2023-06-28	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
281554_2018-08-02	281554_2018-08-02	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
281554_2018-08-02	281554_2018-08-02	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1	Percentage	NA	%
281554_2018-08-02	281554_2018-08-02	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
281554_2018-08-02	281554_2018-08-02	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0	Percentage	NA	%
281554_2018-08-02	281554_2018-08-02	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
281554_2018-08-02	281554_2018-08-02	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
281554_2018-08-02	281554_2018-08-02	circle	Verstoring	verruiging	bedekking verruiging	1	Percentage	NA	%
281554_2018-08-02	281554_2018-08-02	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
282322_2017-07-28	282322_2017-07-28	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
282322_2017-07-28	282322_2017-07-28	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
282322_2017-07-28	282322_2017-07-28	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
282322_2017-07-28	282322_2017-07-28	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
282322_2017-07-28	282322_2017-07-28	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
282322_2017-07-28	282322_2017-07-28	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
282322_2017-07-28	282322_2017-07-28	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
282678_2018-09-12	282678_2018-09-12	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
282678_2018-09-12	282678_2018-09-12	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
282678_2018-09-12	282678_2018-09-12	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
282678_2018-09-12	282678_2018-09-12	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	15	Percentage	NA	%
282678_2018-09-12	282678_2018-09-12	circle	Verstoring	verbossing	bedekking verbossing	60	Percentage	NA	%
282678_2018-09-12	282678_2018-09-12	circle	Verstoring	vergrassing	bedekking vergrassing	1	Percentage	NA	%
282678_2018-09-12	282678_2018-09-12	circle	Verstoring	verruiging	bedekking verruiging	0.5	Percentage	NA	%
282678_2018-09-12	282678_2018-09-12	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
28370_2014-08-28	28370_2014-08-28	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
28370_2014-08-28	28370_2014-08-28	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
28370_2014-08-28	28370_2014-08-28	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1	Percentage	NA	%
28370_2014-08-28	28370_2014-08-28	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	3	Percentage	NA	%
28370_2014-08-28	28370_2014-08-28	circle	Verstoring	verbossing	bedekking verbossing	70	Percentage	NA	%
28370_2014-08-28	28370_2014-08-28	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
28370_2014-08-28	28370_2014-08-28	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
28370_2014-08-28	28370_2014-08-28	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
28370_2022-08-30	28370_2022-08-30	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
28370_2022-08-30	28370_2022-08-30	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
28370_2022-08-30	28370_2022-08-30	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
28370_2022-08-30	28370_2022-08-30	circle	Verstoring	verbossing	bedekking verbossing	35	Percentage	NA	%
28370_2022-08-30	28370_2022-08-30	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
28370_2022-08-30	28370_2022-08-30	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
28370_2022-08-30	28370_2022-08-30	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
285906_2018-07-31	285906_2018-07-31	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
285906_2018-07-31	285906_2018-07-31	circle	Structuur	dwergstruiken	bedekking dwergstruiken	3	Percentage	NA	%
285906_2018-07-31	285906_2018-07-31	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1.5	Percentage	NA	%
285906_2018-07-31	285906_2018-07-31	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0.5	Percentage	NA	%
285906_2018-07-31	285906_2018-07-31	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
285906_2018-07-31	285906_2018-07-31	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
285906_2018-07-31	285906_2018-07-31	circle	Verstoring	verruiging	bedekking verruiging	0.5	Percentage	NA	%
285906_2018-07-31	285906_2018-07-31	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
28658_2014-08-21	28658_2014-08-21	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
28658_2014-08-21	28658_2014-08-21	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
28658_2014-08-21	28658_2014-08-21	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
28658_2014-08-21	28658_2014-08-21	circle	Verstoring	verbossing	bedekking verbossing	45	Percentage	NA	%
28658_2014-08-21	28658_2014-08-21	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
28658_2014-08-21	28658_2014-08-21	circle	Verstoring	verruiging	bedekking verruiging	1	Percentage	NA	%
28658_2014-08-21	28658_2014-08-21	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
28658_2022-08-31	28658_2022-08-31	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
28658_2022-08-31	28658_2022-08-31	circle	Structuur	dwergstruiken	bedekking dwergstruiken	3	Percentage	NA	%
28658_2022-08-31	28658_2022-08-31	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
28658_2022-08-31	28658_2022-08-31	circle	Verstoring	verbossing	bedekking verbossing	45	Percentage	NA	%
28658_2022-08-31	28658_2022-08-31	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
28658_2022-08-31	28658_2022-08-31	circle	Verstoring	verruiging	bedekking verruiging	1	Percentage	NA	%
28658_2022-08-31	28658_2022-08-31	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
287094_2024-07-10	287094_2024-07-10	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
287094_2024-07-10	287094_2024-07-10	circle	Structuur	dwergstruiken	bedekking dwergstruiken	0.5	Percentage	NA	%
287094_2024-07-10	287094_2024-07-10	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
287094_2024-07-10	287094_2024-07-10	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	100	Percentage	NA	%
287094_2024-07-10	287094_2024-07-10	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
287094_2024-07-10	287094_2024-07-10	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
287094_2024-07-10	287094_2024-07-10	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
287094_2024-07-10	287094_2024-07-10	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
289078_2018-09-14	289078_2018-09-14	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
289078_2018-09-14	289078_2018-09-14	circle	Structuur	naakte bodem	bedekking naakte bodem	0	Percentage	NA	%
289078_2018-09-14	289078_2018-09-14	circle	Structuur	horizontale structuur	bedekking open vegetaties	0.5	Percentage	NA	%
289078_2018-09-14	289078_2018-09-14	circle	Verstoring	verbossing	bedekking verbossing	15	Percentage	NA	%
289078_2018-09-14	289078_2018-09-14	circle	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
289234_2018-08-03	289234_2018-08-03	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
289234_2018-08-03	289234_2018-08-03	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1	Percentage	NA	%
289234_2018-08-03	289234_2018-08-03	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
289234_2018-08-03	289234_2018-08-03	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0	Percentage	NA	%
289234_2018-08-03	289234_2018-08-03	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
289234_2018-08-03	289234_2018-08-03	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
289234_2018-08-03	289234_2018-08-03	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
289234_2018-08-03	289234_2018-08-03	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
289746_2018-08-06	289746_2018-08-06	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	3	Geheel getal	NA	NA
289746_2018-08-06	289746_2018-08-06	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
289746_2018-08-06	289746_2018-08-06	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	3	Percentage	NA	%
289746_2018-08-06	289746_2018-08-06	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0	Percentage	NA	%
289746_2018-08-06	289746_2018-08-06	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
289746_2018-08-06	289746_2018-08-06	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
289746_2018-08-06	289746_2018-08-06	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
289746_2018-08-06	289746_2018-08-06	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	2	Geheel getal	NA	NA
290870_2018-09-14	290870_2018-09-14	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
290870_2018-09-14	290870_2018-09-14	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
290870_2018-09-14	290870_2018-09-14	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	87.5	Percentage	NA	%
290870_2018-09-14	290870_2018-09-14	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	15	Percentage	NA	%
290870_2018-09-14	290870_2018-09-14	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
290870_2018-09-14	290870_2018-09-14	circle	Verstoring	vergrassing	bedekking vergrassing	0.5	Percentage	NA	%
290870_2018-09-14	290870_2018-09-14	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
290870_2018-09-14	290870_2018-09-14	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
291550_2024-06-19	291550_2024-06-19	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
291550_2024-06-19	291550_2024-06-19	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
291550_2024-06-19	291550_2024-06-19	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
291550_2024-06-19	291550_2024-06-19	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	2	Percentage	NA	%
291550_2024-06-19	291550_2024-06-19	circle	Verstoring	verbossing	bedekking verbossing	27	Percentage	NA	%
291550_2024-06-19	291550_2024-06-19	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
291550_2024-06-19	291550_2024-06-19	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
291550_2024-06-19	291550_2024-06-19	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
293598_2019-08-12	293598_2019-08-12	circle	Structuur	dwergstruiken	bedekking dwergstruiken	15	Percentage	NA	%
293598_2019-08-12	293598_2019-08-12	circle	Verstoring	verbossing	bedekking verbossing	0.2	Percentage	NA	%
293598_2019-08-12	293598_2019-08-12	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
29406_2014-08-21	29406_2014-08-21	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	62.5	Percentage	NA	%
29406_2014-08-21	29406_2014-08-21	circle	Structuur	naakte bodem	bedekking naakte bodem	1	Percentage	NA	%
29406_2014-08-21	29406_2014-08-21	circle	Structuur	horizontale structuur	bedekking open vegetaties	91.5	Percentage	NA	%
29406_2014-08-21	29406_2014-08-21	circle	Verstoring	verbossing	bedekking verbossing	8	Percentage	NA	%
29406_2014-08-21	29406_2014-08-21	circle	Verstoring	vergrassing	bedekking vergrassing	1.5	Percentage	NA	%
29406_2022-09-14	29406_2022-09-14	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
29406_2022-09-14	29406_2022-09-14	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
29406_2022-09-14	29406_2022-09-14	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	15	Percentage	NA	%
29406_2022-09-14	29406_2022-09-14	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	81.5	Percentage	NA	%
29406_2022-09-14	29406_2022-09-14	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
29406_2022-09-14	29406_2022-09-14	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
29406_2022-09-14	29406_2022-09-14	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
29406_2022-09-14	29406_2022-09-14	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	2	Geheel getal	NA	NA
294610_2018-07-30	294610_2018-07-30	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
294610_2018-07-30	294610_2018-07-30	circle	Structuur	dwergstruiken	bedekking dwergstruiken	3	Percentage	NA	%
294610_2018-07-30	294610_2018-07-30	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
294610_2018-07-30	294610_2018-07-30	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0.5	Percentage	NA	%
294610_2018-07-30	294610_2018-07-30	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
294610_2018-07-30	294610_2018-07-30	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
294610_2018-07-30	294610_2018-07-30	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
294610_2018-07-30	294610_2018-07-30	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
295862_2014-09-03	295862_2014-09-03	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
295862_2014-09-03	295862_2014-09-03	circle	Structuur	naakte bodem	bedekking naakte bodem	0	Percentage	NA	%
295862_2014-09-03	295862_2014-09-03	circle	Structuur	horizontale structuur	bedekking open vegetaties	0	Percentage	NA	%
295862_2014-09-03	295862_2014-09-03	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
295862_2014-09-03	295862_2014-09-03	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
295862_2022-10-13	IV2022111920543091	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	5.6	Percentage	NA	%
295862_2022-10-13	IV2022111920543091	circle	Structuur	naakte bodem	bedekking naakte bodem	3	Percentage	NA	%
295862_2022-10-13	IV2022111920543091	circle	Structuur	horizontale structuur	bedekking open vegetaties	38	Percentage	NA	%
295862_2022-10-13	IV2022111920543091	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
295862_2022-10-13	IV2022111920543091	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
29622_2014-09-08	29622_2014-09-08	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
29622_2014-09-08	29622_2014-09-08	circle	Structuur	dwergstruiken	bedekking dwergstruiken	3	Percentage	NA	%
29622_2014-09-08	29622_2014-09-08	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
29622_2014-09-08	29622_2014-09-08	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	100	Percentage	NA	%
29622_2014-09-08	29622_2014-09-08	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
29622_2014-09-08	29622_2014-09-08	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
29622_2014-09-08	29622_2014-09-08	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
29622_2014-09-08	29622_2014-09-08	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
29622_2022-10-13	IV2022111920543357	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
29622_2022-10-13	IV2022111920543357	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
29622_2022-10-13	IV2022111920543357	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0.5	Percentage	NA	%
29622_2022-10-13	IV2022111920543357	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
29622_2022-10-13	IV2022111920543357	circle	Verstoring	vergrassing	bedekking vergrassing	3	Percentage	NA	%
29622_2022-10-13	IV2022111920543357	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
29622_2022-10-13	IV2022111920543357	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
29654_2023-08-24	29654_2023-08-24	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
29654_2023-08-24	29654_2023-08-24	circle	Structuur	dwergstruiken	bedekking dwergstruiken	15	Percentage	NA	%
29654_2023-08-24	29654_2023-08-24	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	15	Percentage	NA	%
29654_2023-08-24	29654_2023-08-24	circle	Verstoring	verbossing	bedekking verbossing	35	Percentage	NA	%
29654_2023-08-24	29654_2023-08-24	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
29654_2023-08-24	29654_2023-08-24	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
29654_2023-08-24	29654_2023-08-24	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
296658_2018-08-08	296658_2018-08-08	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
296658_2018-08-08	296658_2018-08-08	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
296658_2018-08-08	296658_2018-08-08	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
297234_2017-07-06	297234_2017-07-06	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
297234_2017-07-06	297234_2017-07-06	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
297234_2017-07-06	297234_2017-07-06	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
297234_2017-07-06	297234_2017-07-06	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0	Percentage	NA	%
297234_2017-07-06	297234_2017-07-06	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
297234_2017-07-06	297234_2017-07-06	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
297234_2017-07-06	297234_2017-07-06	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
297234_2017-07-06	297234_2017-07-06	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
297234_2024-06-19	297234_2024-06-19	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
297234_2024-06-19	297234_2024-06-19	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
297234_2024-06-19	297234_2024-06-19	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
297234_2024-06-19	297234_2024-06-19	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0	Percentage	NA	%
297234_2024-06-19	297234_2024-06-19	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
297234_2024-06-19	297234_2024-06-19	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
297234_2024-06-19	297234_2024-06-19	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
297234_2024-06-19	297234_2024-06-19	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
299310_2023-08-23	299310_2023-08-23	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
299310_2023-08-23	299310_2023-08-23	circle	Verstoring	verbossing	bedekking verbossing	20	Percentage	NA	%
300242_2018-08-03	300242_2018-08-03	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
300242_2018-08-03	300242_2018-08-03	circle	Structuur	dwergstruiken	bedekking dwergstruiken	0	Percentage	NA	%
