ID	record_id	plot_type	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
1971474_2016-06-08	1971474_2016-06-08	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1971474_2016-06-08	1971474_2016-06-08	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1971474_2023-06-07	1971474_2023-06-07	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1971474_2023-06-07	1971474_2023-06-07	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
198930_2022-09-26	IV2022092720553467	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
198930_2022-09-26	IV2022092720533326	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
201006_2016-06-27	IV2017012011231757	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
201006_2016-06-27	IV2017012010235498	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
201006_2024-06-25	IV2024062806512818	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
201006_2024-06-25	IV2024062806492330	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2011870_2018-06-05	IV2019010315520211	square	Verstoring	strooisellaag	bedekking strooisellaag	40	Percentage	NA	%
2011870_2018-06-05	IV2019010315434974	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2011870_2018-06-05	IV2019010315434974	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2016242_2020-07-22	IV2020122115035050	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2016242_2020-07-22	IV2020122114152043	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
2016390_2019-07-08	IV2020032015024795	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
2016390_2019-07-08	IV2020032014241414	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
2018749_2020-10-15	IV2021012516174650	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
201938_2022-08-26	IV2022090915335608	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
201938_2022-08-26	IV2022090915325501	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
20217_2016-05-31	20217_2016-05-31	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
20217_2016-05-31	20217_2016-05-31	circle	Verstoring	verbossing	bedekking verbossing	42	Percentage	NA	%
20217_2020-05-21	IV2022062815124587	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
20217_2020-05-21	IV2022062815105803	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
2037393_2019-06-05	2037393_2019-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2037393_2019-06-05	2037393_2019-06-05	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
20390_2021-07-29	IV2022032110531118	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
20390_2021-07-29	IV2022032109521908	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
2056822_2019-11-14	IV2020021211170625	square	Verstoring	strooisellaag	bedekking strooisellaag	40	Percentage	NA	%
2056822_2019-11-14	IV2020021210415831	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2056822_2019-11-14	IV2020021210415831	circle	Verstoring	verbossing	bedekking verbossing	50	Percentage	NA	%
206134_2014-06-12	206134_2014-06-12	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
206134_2014-06-12	206134_2014-06-12	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2070830_2020-08-06	IV2020092311350272	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2070830_2020-08-06	IV2020092311165970	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
207406_2016-09-19	IV2017012710254898	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
207406_2016-09-19	IV2017012709434540	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2080902_2020-07-09	IV2020092116020052	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2080902_2020-07-09	IV2020092113420530	circle	Verstoring	verbossing	bedekking verbossing	22	Percentage	NA	%
2088658_2020-07-22	IV2020122116072342	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
2088658_2020-07-22	IV2020122115555943	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
212661_2015-08-13	IV2017010617282387	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
212661_2022-07-31	IV2022092721093320	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
2130550_2019-11-14	IV2020021211431471	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2130550_2019-11-14	IV2020021211314188	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2130550_2019-11-14	IV2020021211314188	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2133734_2016-07-26	IV2017011916185487	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2133734_2016-07-26	IV2017011915010675	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2133926_2017-07-20	IV2018030512111847	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2133926_2017-07-20	IV2018030511543075	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
2136622_2019-08-01	IV2020021215272236	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2136622_2019-08-01	IV2020021212123304	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2136622_2019-08-01	IV2020021212123304	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
2143233_1330_hpr_2019-10-17	IV2020041113414042	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
2156242_2020-07-23	IV2020122119081874	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
2156242_2020-07-23	IV2020122119041715	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2160774_2016-07-06	IV2017022315312444	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2160774_2016-07-06	IV2017022310474384	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
216118_2018-05-25	216118_2018-05-25	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
216118_2018-05-25	216118_2018-05-25	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2163698_2020-07-24	IV2020122120080835	square	Verstoring	strooisellaag	bedekking strooisellaag	4	Percentage	NA	%
2163698_2020-07-24	IV2020122119483530	circle	Verstoring	verbossing	bedekking verbossing	4	Percentage	NA	%
2173889_2016-08-30	IV2017020308555607	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2173889_2016-08-30	IV2017020308164723	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2173889_2024-06-19	IV2024062806512918	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2173889_2024-06-19	IV2024062806502574	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
218086_2019-06-12	218086_2019-06-12	square	Verstoring	strooisellaag	bedekking strooisellaag	100	Percentage	NA	%
218086_2019-06-12	218086_2019-06-12	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2192370_2020-07-24	IV2020122215523497	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2192370_2020-07-24	IV2020122215401630	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
2201202_2020-05-27	2201202_2020-05-27	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2201202_2020-05-27	2201202_2020-05-27	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
220786_2016-06-17	220786_2016-06-17	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
220786_2016-06-17	220786_2016-06-17	circle	Verstoring	verbossing	bedekking verbossing	9	Percentage	NA	%
220882_2016-08-18	IV2017012611360478	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
220882_2016-08-18	IV2017012611170830	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2225078_2015-09-18	IV2017021717285026	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2225078_2015-09-18	IV2017021716580390	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2225078_2015-09-18	IV2017021716580390	circle	Verstoring	verbossing	bedekking verbossing	7	Percentage	NA	%
222518_2017-07-25	IV2018031010191687	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
222518_2017-07-25	IV2018031010111411	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
222518_2017-07-25	IV2018031010111411	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2233618_2016-06-10	2233618_2016-06-10	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
2233618_2016-06-10	2233618_2016-06-10	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2233618_2023-06-09	2233618_2023-06-09	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2233618_2023-06-09	2233618_2023-06-09	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2239241_1330_hpr_2019-10-29	IV2020041110291283	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
225246_2022-08-23	IV2022092721033725	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
225246_2022-08-23	IV2022092721013421	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
226262_2022-08-24	IV2022092721014112	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
226262_2022-08-24	IV2022092720593429	circle	Verstoring	verbossing	bedekking verbossing	30	Percentage	NA	%
2264998_2017-07-20	IV2018030513530737	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2264998_2017-07-20	IV2018030513285216	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
2270930_2019-07-04	IV2020030914144636	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
2270930_2019-07-04	IV2020030915461539	circle	Verstoring	structuurschade	bedekking structuurschade	5	Percentage	NA	%
2270930_2019-07-04	IV2020030915461539	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
2299537_2019-06-05	2299537_2019-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2299537_2019-06-05	2299537_2019-06-05	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
23086_2016-09-19	IV2017012711193298	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
23086_2016-09-19	IV2017012711062779	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
23086_2016-09-19	IV2017012711062779	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
23086_2023-07-16	IV2023112418270281	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
23086_2023-07-16	IV2023112418255461	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
23086_2023-07-16	IV2023112418255461	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
231702_2014-05-27	231702_2014-05-27	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
231702_2014-05-27	231702_2014-05-27	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2318966_2019-11-14	IV2020021210331572	square	Verstoring	strooisellaag	bedekking strooisellaag	40	Percentage	NA	%
2318966_2019-11-14	IV2020020718203772	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2318966_2019-11-14	IV2020020718203772	circle	Verstoring	verbossing	bedekking verbossing	70	Percentage	NA	%
2328854_2014-05-27	2328854_2014-05-27	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2328854_2014-05-27	2328854_2014-05-27	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2328854_2022-05-30	2328854_2022-05-30	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2328854_2022-05-30	2328854_2022-05-30	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2333697_1330_hpr_2019-10-31	IV2020041115493559	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
2334002_2016-06-20	IV2017022413445592	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2334002_2016-06-20	IV2017022413245704	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2334854_2017-06-29	IV2017120112090282	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2334854_2017-06-29	IV2017120111560343	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2364085_1330_hpr_2019-10-29	IV2020041113212633	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
236657_2020-06-04	236657_2020-06-04	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
236657_2020-06-04	236657_2020-06-04	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
236742_2021-07-27	IV2022032311334666	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
236742_2021-07-27	IV2022032310310813	circle	Verstoring	verbossing	bedekking verbossing	6	Percentage	NA	%
2371634_2016-07-18	IV2017022010250767	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2371634_2016-07-18	IV2017022009530029	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
239901_2023-06-05	239901_2023-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
239901_2023-06-05	239901_2023-06-05	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
2410009_2019-06-06	2410009_2019-06-06	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2410009_2019-06-06	2410009_2019-06-06	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
242262_2023-06-12	242262_2023-06-12	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
242262_2023-06-12	242262_2023-06-12	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2435666_2021-07-07	IV2022031009405074	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2435666_2021-07-07	IV2022031008503476	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
243758_2021-08-18	IV2022032312073377	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
243758_2021-08-18	IV2022032311463148	circle	Verstoring	verbossing	bedekking verbossing	20	Percentage	NA	%
243758_2024-06-25	IV2024062911282307	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
243758_2024-06-25	IV2024062806502408	circle	Verstoring	verbossing	bedekking verbossing	30	Percentage	NA	%
2438198_2015-06-11	IV2017010911343112	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2438198_2015-06-11	IV2017010911112595	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
243846_2014-05-22	243846_2014-05-22	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
243846_2014-05-22	243846_2014-05-22	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
243846_2020-05-27	IV2022062812122000	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
243846_2020-05-27	IV2022062812094917	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2440689_2018-06-14	2440689_2018-06-14	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2440689_2018-06-14	2440689_2018-06-14	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2441398_2020-07-31	IV2020122219451167	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
2441398_2020-07-31	IV2020122217382627	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
2447382_2018-06-18	IV2019010308412535	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2447382_2018-06-18	IV2019010308222329	circle	Verstoring	verbossing	bedekking verbossing	15	Percentage	NA	%
2454238_2020-10-23	IV2021012815431028	square	Verstoring	strooisellaag	bedekking strooisellaag	60	Percentage	NA	%
2454238_2020-10-23	IV2021012815295167	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2454238_2020-10-23	IV2021012815295167	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2468182_2015-05-29	IV2017021009570606	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2468182_2015-05-29	IV2017021009391220	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2468182_2022-06-24	IV2022062707581563	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2468182_2022-06-24	IV2022062707565791	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2479154_2016-06-16	IV2017022414402631	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2479154_2016-06-16	IV2017022414255992	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2495762_2016-06-14	2495762_2016-06-14	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2495762_2016-06-14	2495762_2016-06-14	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2500918_2019-07-05	IV2020021416372690	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2500918_2019-07-05	IV2020021416312620	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2500918_2019-07-05	IV2020021416312620	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2534662_2021-07-27	IV2022032120524892	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2534662_2021-07-27	NA	circle	Verstoring	verbossing	bedekking verbossing	NA	Percentage	NA	%
253621_2022-09-20	IV2022092720593419	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
2541138_2020-07-23	IV2021010409345523	square	Verstoring	strooisellaag	bedekking strooisellaag	15	Percentage	NA	%
2541138_2020-07-23	IV2021010409200790	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2541138_2020-07-23	IV2021010409200790	circle	Verstoring	verbossing	bedekking verbossing	45	Percentage	NA	%
2552758_2020-09-10	IV2021010512104789	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2552758_2020-09-10	IV2021010511565020	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2552758_2020-09-10	IV2021010511565020	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
2552882_2016-07-13	IV2017021521571275	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2552882_2016-07-13	IV2017021521415567	circle	Verstoring	verbossing	bedekking verbossing	48	Percentage	NA	%
255826_2022-08-03	IV2022091211053882	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
255826_2022-08-03	IV2022091211043460	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
258390_2015-11-13	258390_2015-11-13	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
258390_2015-11-13	258390_2015-11-13	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
258390_2020-05-27	IV2022062814340518	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
258390_2020-05-27	IV2022062814314265	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2595841_2020-08-18	IV2021012608515707	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
2598774_2020-07-23	IV2021010411395735	square	Verstoring	strooisellaag	bedekking strooisellaag	15	Percentage	NA	%
2598774_2020-07-23	IV2021010411284004	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2598774_2020-07-23	IV2021010411284004	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
2637569_2018-07-03	IV2019012514311759	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2637569_2018-07-03	IV2019012513495405	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2643702_2021-08-19	IV2022031012183617	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
2643702_2021-08-19	IV2022031010341264	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2645158_2020-07-09	IV2020092113240774	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2645158_2020-07-09	IV2020092113020783	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2645158_2020-07-09	IV2020092113020783	circle	Verstoring	verbossing	bedekking verbossing	22	Percentage	NA	%
2645426_2018-06-08	2645426_2018-06-08	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2645426_2018-06-08	2645426_2018-06-08	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2664513_2015-07-10	IV2017010922225486	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2664513_2015-07-10	IV2017010922050123	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
267986_2016-09-13	IV2017021513305863	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
267986_2016-09-13	IV2017021513174412	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
267986_2016-09-13	IV2017021513174412	circle	Verstoring	verbossing	bedekking verbossing	40	Percentage	NA	%
267986_2023-07-05	IV2023112211595610	square	Verstoring	strooisellaag	bedekking strooisellaag	75	Percentage	NA	%
267986_2023-07-05	IV2023112211585518	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
267986_2023-07-05	IV2023112211585518	circle	Verstoring	verbossing	bedekking verbossing	70	Percentage	NA	%
271030_2016-09-15	IV2017021515505552	square	Verstoring	strooisellaag	bedekking strooisellaag	70	Percentage	NA	%
271030_2016-09-15	IV2017021515354295	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
271030_2016-09-15	IV2017021515354295	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
271030_2023-10-12	IV2023112210415362	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
271030_2023-10-12	IV2023112210385346	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
271030_2023-10-12	IV2023112210385346	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
2733713_2019-06-05	2733713_2019-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2733713_2019-06-05	2733713_2019-06-05	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2760937_2016-09-12	IV2017012716564741	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2760937_2016-09-12	IV2017012716313882	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2767798_2020-07-23	IV2021010411002516	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2767798_2020-07-23	IV2021010409565410	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2767798_2020-07-23	IV2021010409565410	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2805181_2020-10-15	IV2021012515560789	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
2809525_2020-08-21	IV2021012613231236	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
281177_2023-05-26	281177_2023-05-26	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
281177_2023-05-26	281177_2023-05-26	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
2813697_2017-09-25	IV2017120114192219	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2813697_2017-09-25	IV2017120113271520	circle	Verstoring	verbossing	bedekking verbossing	60	Percentage	NA	%
2814902_2020-09-10	IV2021010512544258	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
2814902_2020-09-10	IV2021010512325510	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
2814902_2020-09-10	IV2021010512325510	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
282614_2016-09-14	IV2017020318234508	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
282614_2016-09-14	IV2017020318100730	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
282614_2016-09-14	IV2017020318100730	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
282614_2024-06-25	IV2024062911282569	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
282614_2024-06-25	IV2024062806502629	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
282614_2024-06-25	IV2024062806502629	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
283094_2023-06-05	283094_2023-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
283094_2023-06-05	283094_2023-06-05	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2839602_2016-06-08	IV2017022318064503	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
2839602_2016-06-08	IV2017022316243012	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2841894_2018-05-22	2841894_2018-05-22	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2841894_2018-05-22	2841894_2018-05-22	circle	Verstoring	verbossing	bedekking verbossing	6	Percentage	NA	%
2867990_2014-05-22	2867990_2014-05-22	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
2867990_2014-05-22	2867990_2014-05-22	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2867990_2022-06-02	2867990_2022-06-02	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2867990_2022-06-02	2867990_2022-06-02	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2891673_2020-06-05	2891673_2020-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2891673_2020-06-05	2891673_2020-06-05	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2898758_2015-06-12	IV2017021314165316	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2898758_2015-06-12	IV2017021313300649	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2898758_2022-07-05	IV2022091211093240	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
2898758_2022-07-05	IV2022091211043977	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
2902665_2021-08-24	IV2022032313263372	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
