record_id	ID	Vegetatielaag	Kenmerk	TypeKenmerk	Waarde	Type	Eenheid	Invoertype
IV2019012514311759	2637569_2018-07-03	kruidlaag	Plantago lanceolata L.	Soort_Latijn	2	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Potentilla erecta (L.) Räuschel	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Prunella vulgaris L.	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Ranunculus repens L.	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Rhinanthus angustifolius C.C. Gmel.	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Rhinanthus minor L.	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Rumex obtusifolius L.	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Sagina procumbens L.	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Salix	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Senecio jacobaea L.	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	kruidlaag	Trifolium dubium Sibth.	Soort_Latijn	4	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	moslaag	Calliergonella cuspidata (Hedw.) Loeske	Soort_Latijn	2	Percentage	%	NA
IV2019012514311759	2637569_2018-07-03	moslaag	Pseudoscleropodium purum (Hedw.) M.Fleisch.	Soort_Latijn	2	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Achillea millefolium L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Achillea ptarmica L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Agrostis capillaris L.	Soort_Latijn	70	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Anthoxanthum odoratum L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Centaurea jacea L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Festuca rubra L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Hieracium umbellatum L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Hypericum dubium Leers	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Juncus acutiflorus Ehrh. ex Hoffmann	Soort_Latijn	7	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Lotus pedunculatus Cav.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Lychnis flos-cuculi L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Rumex acetosa L.	Soort_Latijn	2	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	kruidlaag	Salix	Soort_Latijn	1	Percentage	%	NA
IV2022031012183617	2643702_2021-08-19	moslaag	Rhytidiadelphus squarrosus (Hedw.) Warnst.	Soort_Latijn	60	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Agrostis canina L.	Soort_Latijn	12	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Anthoxanthum odoratum L.	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Caltha palustris L.	Soort_Latijn	2	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Carex rostrata Stokes	Soort_Latijn	2	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Carex x elytroides Fries	Soort_Latijn	40	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Comarum palustre L.	Soort_Latijn	20	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Equisetum fluviatile L.	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Festuca rubra L.	Soort_Latijn	7	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Galium palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Holcus lanatus L.	Soort_Latijn	2	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Juncus acutiflorus Ehrh. ex Hoffmann	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Juncus articulatus L.	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Juncus effusus L.	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Lotus pedunculatus Cav.	Soort_Latijn	20	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	kruidlaag	Ranunculus flammula L.	Soort_Latijn	1	Percentage	%	NA
IV2020092113240774	2645158_2020-07-09	moslaag	Calliergon cordifolium (Hedw.) Kindb.	Soort_Latijn	7	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Anthoxanthum odoratum L.	Soort_Latijn	4	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Bromus hordeaceus L.	Soort_Latijn	2	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Centaurea L. subgenus Jacea	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Cerastium fontanum Baumg.	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Cynosurus cristatus L.	Soort_Latijn	4	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Dactylis glomerata L.	Soort_Latijn	4	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Elymus repens (L.) Gould	Soort_Latijn	4	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Festuca pratensis Huds.	Soort_Latijn	2	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Glechoma hederacea L.	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Holcus lanatus L.	Soort_Latijn	12	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Lolium perenne L.	Soort_Latijn	30	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Lotus corniculatus L. subsp. corniculatus	Soort_Latijn	2	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Moehringia trinervia (L.) Clairv.	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Plantago lanceolata L.	Soort_Latijn	12	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Plantago major L.	Soort_Latijn	2	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Poa trivialis L.	Soort_Latijn	20	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Ranunculus acris L.	Soort_Latijn	2	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Rubus caesius L.	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Rubus fruticosus groep	Soort_Latijn	10	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Rumex acetosa L.	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Trifolium pratense L.	Soort_Latijn	12	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Trifolium repens L.	Soort_Latijn	1	Percentage	%	NA
2645426_2018-06-08	2645426_2018-06-08	kruidlaag	Urtica dioica L.	Soort_Latijn	1	Percentage	%	NA
2645426_2024-06-12	2645426_2024-06-12	kruidlaag	Rubus	Soort_Latijn	97	Percentage	%	NA
2645426_2024-06-12	2645426_2024-06-12	kruidlaag	Urtica dioica L.	Soort_Latijn	7	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Agrostis capillaris L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Anthoxanthum odoratum L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Carex demissa Vahl ex Hartm.	Soort_Latijn	20	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Carex echinata Murray	Soort_Latijn	2	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Cerastium fontanum subsp. vulgare (Hartm.) Greuter et Burdet	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Eleocharis multicaulis (Smith) Desv.	Soort_Latijn	2	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Galium palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Holcus lanatus L.	Soort_Latijn	7	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Juncus acutiflorus Ehrh. ex Hoffmann	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Juncus articulatus L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Juncus bulbosus L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Lolium perenne L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Lotus pedunculatus Cav.	Soort_Latijn	12	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Lycopus europaeus L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Lythrum salicaria L.	Soort_Latijn	2	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Myosotis cespitosa C.F. Schultz	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Pedicularis palustris L.	Soort_Latijn	12	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Poa trivialis L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Ranunculus flammula L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Ranunculus repens L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Rhinanthus angustifolius C.C. Gmel.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Sagina procumbens L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Salix	Soort_Latijn	4	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Scirpus setaceus L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Trifolium dubium Sibth.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	kruidlaag	Trifolium repens L.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	moslaag	Bryum pseudotriquetrum (Hedw.) P.Gaertn. et al.	Soort_Latijn	1	Percentage	%	NA
IV2017010922225486	2664513_2015-07-10	moslaag	Calliergonella cuspidata (Hedw.) Loeske	Soort_Latijn	40	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	kruidlaag	Agrostis canina L.	Soort_Latijn	1	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	kruidlaag	Carex rostrata Stokes	Soort_Latijn	60	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	kruidlaag	Comarum palustre L.	Soort_Latijn	40	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	kruidlaag	Menyanthes trifoliata L.	Soort_Latijn	1	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	kruidlaag	Salix	Soort_Latijn	1	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	moslaag	Sphagnum auriculatum Schimp.	Soort_Latijn	7	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	moslaag	Sphagnum fallax (H.Klinggr.) H.Klinggr.	Soort_Latijn	7	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	moslaag	Sphagnum fimbriatum Wilson	Soort_Latijn	30	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	moslaag	Straminergon stramineum (Dicks. ex Brid.) Hedenäs	Soort_Latijn	1	Percentage	%	NA
IV2017021513305863	267986_2016-09-13	struiklaag	Salix	Soort_Latijn	97	Percentage	%	NA
IV2023112211595610	267986_2023-07-05	kruidlaag	Agrostis canina L.	Soort_Latijn	1	Percentage	%	NA
IV2023112211595610	267986_2023-07-05	kruidlaag	Carex canescens L. nom.ambig.	Soort_Latijn	1	Percentage	%	NA
IV2023112211595610	267986_2023-07-05	kruidlaag	Carex rostrata Stokes	Soort_Latijn	1	Percentage	%	NA
IV2023112211595610	267986_2023-07-05	kruidlaag	Comarum palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2023112211595610	267986_2023-07-05	kruidlaag	Eriophorum polystachion L.	Soort_Latijn	1	Percentage	%	NA
IV2023112211595610	267986_2023-07-05	kruidlaag	Menyanthes trifoliata L.	Soort_Latijn	1	Percentage	%	NA
IV2023112211595610	267986_2023-07-05	struiklaag	Salix aurita L.	Soort_Latijn	87	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	kruidlaag	Carex elata All.	Soort_Latijn	97	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	1	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	kruidlaag	Galium palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	kruidlaag	Lythrum salicaria L.	Soort_Latijn	1	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	kruidlaag	Peucedanum palustre (L.) Moench	Soort_Latijn	1	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	kruidlaag	Typha latifolia L.	Soort_Latijn	4	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	2	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	20	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	moslaag	Riccia	Soort_Latijn	1	Percentage	%	NA
IV2017021515505552	271030_2016-09-15	moslaag	Sphagnum fimbriatum Wilson	Soort_Latijn	2	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Calamagrostis canescens (Weber) Roth	Soort_Latijn	2	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Carex acuta L.	Soort_Latijn	40	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Carex lasiocarpa Ehrh.	Soort_Latijn	4	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Epilobium palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Galium palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Lythrum salicaria L.	Soort_Latijn	2	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Peucedanum palustre (L.) Moench	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Rumex hydrolapathum Huds.	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Salix cinerea (incl. kruisingen)	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Thelypteris palustris Schott	Soort_Latijn	4	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	kruidlaag	Typha latifolia L.	Soort_Latijn	2	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	moslaag	Aulacomnium palustre (Hedw.) Schwägr.	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	12	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	moslaag	Drepanocladus	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	moslaag	Sphagnum fimbriatum Wilson	Soort_Latijn	2	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	moslaag	Sphagnum squarrosum Crome	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	struiklaag	Betula pubescens	Soort_Latijn	1	Percentage	%	NA
IV2023112210415362	271030_2023-10-12	struiklaag	Salix cinerea (incl. kruisingen)	Soort_Latijn	4	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Alopecurus pratensis L.	Soort_Latijn	4	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Bromus racemosus L.	Soort_Latijn	12	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Elymus repens (L.) Gould	Soort_Latijn	80	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Glyceria maxima (Hartm.) Holmberg	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Lychnis flos-cuculi L.	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Myosotis scorpioides L.	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Oenanthe silaifolia Bieb.	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	4	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Poa trivialis L.	Soort_Latijn	4	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Ranunculus repens L.	Soort_Latijn	2	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Rumex crispus L.	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Trifolium dubium Sibth.	Soort_Latijn	1	Percentage	%	NA
2733713_2019-06-05	2733713_2019-06-05	kruidlaag	Trifolium repens L.	Soort_Latijn	2	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Agrostis canina L.	Soort_Latijn	20	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Calamagrostis canescens (Weber) Roth	Soort_Latijn	40	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Carex acuta L.	Soort_Latijn	30	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Galium palustre L.	Soort_Latijn	4	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Glyceria maxima (Hartm.) Holmberg	Soort_Latijn	2	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Juncus conglomeratus L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Juncus effusus L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Lotus pedunculatus Cav.	Soort_Latijn	2	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Lythrum salicaria L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Mentha arvensis L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Polygonum amphibium L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Ranunculus flammula L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Ranunculus repens L.	Soort_Latijn	2	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Thalictrum flavum L.	Soort_Latijn	1	Percentage	%	NA
IV2017012716564741	2760937_2016-09-12	kruidlaag	Vicia cracca L.	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Agrostis canina L.	Soort_Latijn	10	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Calamagrostis canescens (Weber) Roth	Soort_Latijn	10	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Carex acuta L.	Soort_Latijn	30	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Carex disticha Huds.	Soort_Latijn	7	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Carex vesicaria L.	Soort_Latijn	2	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Carex x elytroides Fries	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Galium palustre subsp. palustre	Soort_Latijn	4	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Glyceria maxima (Hartm.) Holmberg	Soort_Latijn	7	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Holcus lanatus L.	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Juncus conglomeratus L.	Soort_Latijn	4	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Juncus effusus L.	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Lemna minor L.	Soort_Latijn	4	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Myosotis cespitosa C.F. Schultz	Soort_Latijn	2	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	7	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	7	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Ranunculus flammula L.	Soort_Latijn	4	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Ranunculus repens L.	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Stellaria palustris Retz.	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Thalictrum flavum L.	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	kruidlaag	Veronica scutellata L.	Soort_Latijn	1	Percentage	%	NA
IV2024071816043350	2760937_2024-06-28	moslaag	Calliergon cordifolium (Hedw.) Kindb.	Soort_Latijn	2	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Agrostis canina L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Agrostis gigantea Roth	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Alisma plantago-aquatica L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Bidens cernua L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Caltha palustris L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Carex rostrata Stokes	Soort_Latijn	40	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Epilobium ciliatum Rafin.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Epilobium obscurum Schreb.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Epilobium palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Equisetum palustre L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Glyceria	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Juncus acutiflorus Ehrh. ex Hoffmann	Soort_Latijn	30	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Juncus articulatus L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Juncus effusus L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Leersia oryzoides (L.) Swartz	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Lotus pedunculatus Cav.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Lythrum salicaria L.	Soort_Latijn	1	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	kruidlaag	Sparganium erectum L.	Soort_Latijn	7	Percentage	%	NA
IV2021010411002516	2767798_2020-07-23	moslaag	Calliergonella	Soort_Latijn	1	Percentage	%	NA
