ID	Habitattype	Versie	Criterium	Indicator	Beoordeling	Belang	Kwaliteitsniveau	BeoordelingID	Status_indicator	Verschilscore
IV2021012109232895	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012109232895	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	1
IV2021012109232895	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	0	-0.699849924962481
IV2021012109315303	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012109315303	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	0	-0.0714285714285714
IV2021012109315303	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2021012109315303	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	1
IV2021012109315303	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012109360592	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012109360592	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	0	0
IV2021012109360592	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2021012109360592	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	1
IV2021012109360592	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012109393203	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012109393203	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.166666666666667
IV2021012109393203	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2021012109393203	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	1
IV2021012109393203	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012109435359	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012109435359	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	0	0
IV2021012109435359	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012109435359	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	1
IV2021012109435359	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012109480309	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012109480309	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.666666666666667
IV2021012109480309	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2021012109480309	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	1
IV2021012109480309	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012109560765	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012109560765	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.166666666666667
IV2021012109560765	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012109560765	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.5
IV2021012109560765	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110001562	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110001562	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.933333333333333
IV2021012110001562	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2021012110001562	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.95
IV2021012110001562	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	0	-0.00450225112556278
IV2021012110042409	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110042409	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.333333333333333
IV2021012110042409	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110042409	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.7
IV2021012110042409	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	0	-0.00950475237618809
IV2021012110124411	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110124411	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.9
IV2021012110124411	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110124411	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	-0.166666666666667
IV2021012110124411	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110182559	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110182559	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.333333333333333
IV2021012110182559	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110182559	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	0
IV2021012110182559	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	0	-0.19959979989995
IV2021012110252804	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110252804	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.9
IV2021012110252804	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110252804	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.9
IV2021012110252804	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110314355	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110314355	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.5
IV2021012110314355	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110314355	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.5
IV2021012110314355	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110344274	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.45
IV2021012110344274	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.333333333333333
IV2021012110344274	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110344274	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.95
IV2021012110344274	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110391842	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110391842	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.166666666666667
IV2021012110391842	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110391842	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.95
IV2021012110391842	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110431747	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.9505
IV2021012110431747	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.166666666666667
IV2021012110431747	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2021012110431747	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	-0.444444444444444
IV2021012110431747	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110522889	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012110522889	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.666666666666667
IV2021012110522889	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110522889	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	-0.166666666666667
IV2021012110522889	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012110562812	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.9505
IV2021012110562812	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.766666666666667
IV2021012110562812	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012110562812	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.95
IV2021012110562812	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012111133577	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.9505
IV2021012111133577	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	0	-0.985714285714286
IV2021012111133577	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012111133577	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.6
IV2021012111133577	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	0	-0.00450225112556278
IV2021012111164782	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.9505
IV2021012111164782	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.666666666666667
IV2021012111164782	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012111164782	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	-0.111111111111111
IV2021012111164782	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012111201466	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.9505
IV2021012111201466	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	0	-0.857142857142857
IV2021012111201466	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2021012111201466	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	-0.111111111111111
IV2021012111201466	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012509411883	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.9505
IV2021012509411883	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.666666666666667
IV2021012509411883	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2021012509411883	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.666666666666667
IV2021012509411883	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	0	-0.0995497748874437
IV2021012609022545	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021012609022545	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.833333333333333
IV2021012609022545	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012609022545	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	-0.222222222222222
IV2021012609022545	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012609062577	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.45
IV2021012609062577	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.966666666666667
IV2021012609062577	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012609062577	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	-0.333333333333333
IV2021012609062577	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012709473267	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.9505
IV2021012709473267	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.333333333333333
IV2021012709473267	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2021012709473267	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.833333333333333
IV2021012709473267	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	1	1
IV2021012910232660	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	0	-0.9505
IV2021012910232660	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.166666666666667
IV2021012910232660	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021012910232660	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	0
IV2021012910232660	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	1	1
IV2021012910413902	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	1	1
IV2021012910413902	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-0.5
IV2021012910413902	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	0
IV2021012910413902	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2021012910413902	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	0	-0.214285714285714
IV2021020111343108	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	1	0.25025
IV2021020111343108	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	0	-0.142857142857143
IV2021020111343108	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	1	0
IV2021020111343108	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	0	-0.357142857142857
IV2021020111343108	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	1	1
IV2021031216023741	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.45
IV2021031216023741	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	0	-0.285714285714286
IV2021031216023741	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.666666666666667
IV2021031216023741	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	0	-0.166666666666667
IV2021031216023741	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	0	-0.005
IV2021031216023741	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.983333333333333
IV2021031216272618	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.45
IV2021031216272618	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	0.666666666666667
IV2021031216272618	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2021031216272618	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	0	0
IV2021031216272618	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	0	-0.005
IV2021031216272618	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.983333333333333
IV2021032912422026	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.45
IV2021032912422026	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.333333333333333
IV2021032912422026	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	1	0
IV2021032912422026	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.983333333333333
IV2021032912422026	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	0	-0.00450225112556278
IV2021040616143271	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2021040616143271	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	1	0.966666666666667
IV2021040616143271	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	0	-1
IV2021040616143271	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	0	0
IV2021040616143271	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	0	-0.0295147573786893
IV2021051715363885	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.45
IV2021051715363885	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.333333333333333
IV2021051715363885	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2021051715363885	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.966666666666667
IV2021051715363885	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	1	1
IV2021051715543392	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.9505
IV2021051715543392	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	1
IV2021051715543392	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2021051715543392	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	1	0.9
IV2021051715543392	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2021051715543392	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	1
IV2021051810591425	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.45
IV2021051810591425	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.333333333333333
IV2021051810591425	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2021051810591425	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	0	-0.714285714285714
IV2021051810591425	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	1	1
IV2021102610593198	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2021102610593198	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	1	0
IV2021102610593198	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	-0.444444444444444
IV2021102610593198	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2021102610593198	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	0.833333333333333
IV2021102611131279	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.9505
IV2021102611131279	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	0	-0.714285714285714
IV2021102611131279	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-1
IV2021102611131279	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.5
IV2021102611131279	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	0	-0.005
IV2021102611131279	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0
IV2021102611231547	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.45
IV2021102611231547	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.833333333333333
IV2021102611231547	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	1	0
IV2021102611231547	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.666666666666667
IV2021102611231547	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	0	-0.00450225112556278
IV2021102611333955	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2021102611333955	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-0.5
IV2021102611333955	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	1	0.3
IV2021102611333955	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2021102611333955	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	0.166666666666667
IV2021102611424540	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
IV2021102611424540	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	0	-0.285714285714286
IV2021102611424540	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.666666666666667
IV2021102611424540	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.3
IV2021102611424540	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2021102611424540	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.166666666666667
IV2021102612232857	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.9505
IV2021102612232857	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.833333333333333
IV2021102612232857	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.666666666666667
IV2021102612232857	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.8
IV2021102612232857	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2021102612232857	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.833333333333333
IV2021102612312292	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
