ID	Habitattype	Versie	Criterium	Kwaliteitsniveau	Status_criterium	Aggregatiemethode	Index_min_criterium	Index_harm_criterium
IV2018091112013619	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.508118403301325
IV2018091112013619	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018091112013619	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.196752530820888
IV2018091310241016	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903391070992925
IV2018091310241016	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018091310241016	3130_na	Versie 3	Verstoring	1	0	RapportageHR	0	0.493670886075949
IV2018091311180061	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.908892212124698
IV2018091311180061	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018091311180061	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.149574787393697	0.0384850335980453
IV2018091413035960	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.452682736083568
IV2018091413035960	3140	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018091413035960	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.722222222222222	-0.51219512195122
IV2018101005532264	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018101005532264	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0.166666666666667	0.166666666666667
IV2018101005532264	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.15	0.341544885177453
IV2018101006000237	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.138815789473684
IV2018101006000237	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101006000237	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.15	0.367681728880157
IV2018101206332344	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2018101206332344	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018101206332344	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.357142857142857	0.148936170212766
IV2018101206401783	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2018101206401783	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101206401783	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.473808509941367
IV2018101206470581	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2018101206470581	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101206470581	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.483644804763639
IV2018101514360810	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.143624161073826
IV2018101514360810	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018101514360810	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.483644804763639
IV2018101514410150	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2018101514410150	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018101514410150	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.325623248927315
IV2018101514471402	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2018101514471402	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101514471402	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.03	0.46487949324251
IV2018101514513628	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2018101514513628	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101514513628	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.138854100499149
IV2018101514541455	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.195121951219512
IV2018101514541455	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101514541455	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.483644804763639
IV2018101515184939	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018101515184939	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018101515184939	3150	Versie 3	Verstoring	1	1	RapportageHR	0.266666666666667	0.551020408163265
IV2018101515220639	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.221238938053097
IV2018101515220639	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018101515220639	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00950475237618809	0.309897229414516
IV2018101515285131	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.221238938053097
IV2018101515285131	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018101515285131	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.411995878716515
IV2018101611291989	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.538650873009769
IV2018101611291989	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101611291989	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.977558412044599
IV2018101611385572	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2018101611385572	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018101611385572	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.949145111793073
IV2018101611434662	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018101611434662	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101611434662	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.977558412044599
IV2018101612012319	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.140397350993377
IV2018101612012319	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018101612012319	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.2	0.315490909090909
IV2018101612080606	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.140397350993377
IV2018101612080606	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101612080606	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.2	0.315490909090909
IV2018101612141219	3140	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.140397350993377
IV2018101612141219	3140	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101612141219	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.19959979989995	0.134947845145097
IV2018101612410860	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.172932330827068
IV2018101612410860	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101612410860	3130_na	Versie 3	Verstoring	1	0	RapportageHR	0	0.49685534591195
IV2018101612451289	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.508118403301325
IV2018101612451289	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101612451289	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.983050847457627
IV2018101612554328	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.90454381101603
IV2018101612554328	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101612554328	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.752212389380531
IV2018101613004118	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.309178743961353
IV2018101613004118	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018101613004118	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.752212389380531
IV2018101613064311	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903855491890842
IV2018101613064311	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101613064311	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.176249328318109
IV2018101613204036	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.143624161073826
IV2018101613204036	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101613204036	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.473808509941367
IV2018101613254663	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.285714285714286	-0.0908429836202667
IV2018101613254663	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018101613254663	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	-0.0200507614213198
IV2018101715281848	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018101715281848	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101715281848	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.3	0.219964028776978
IV2018101715313167	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2018101715313167	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2018101715313167	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.299649824912456	0.0305678504355376
IV2018101719542365	3150	Versie 3	Structuur	1	0	RapportageHR	0	0.111209865570492
IV2018101719542365	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018101719542365	3150	Versie 3	Verstoring	1	1	RapportageHR	0.966666666666667	0.983193277310924
IV2018101721571240	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2018101721571240	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018101721571240	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.571428571428571	-0.294117647058823
IV2018101722034851	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.142857142857143	0.0170318775738472
IV2018101722034851	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018101722034851	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.166666666666667	0.111111111111111
IV2018101722193842	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2018101722193842	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101722193842	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.02	0.369065010956903
IV2018101722342586	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2018101722342586	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018101722342586	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.191149479980967
IV2018102513241287	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018102513241287	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018102513241287	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.15	0.359318637274549
IV2018102513330797	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018102513330797	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2018102513330797	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.149574787393697	0.174951346828905
IV2018102513371536	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2018102513371536	3150	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018102513371536	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.149574787393697	0.181248577350217
IV2018102513452791	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2018102513452791	3150	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018102513452791	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.0695347673836919	0.263259679638082
IV2018102513502132	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018102513502132	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2018102513502132	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.0995497748874437	-0.0780772185649942
IV2018102606574456	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018102606574456	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018102606574456	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.960121369744257
IV2018102607035926	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2018102607035926	3130_na	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018102607035926	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.772020725388601
IV2018102912371643	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018102912371643	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018102912371643	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.4	0.110132158590309
IV2018102912480864	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.439490445859873
IV2018102912480864	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018102912480864	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.7	0.878863565407431
IV2018102912582617	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905029464163355
IV2018102912582617	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018102912582617	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.142857142857143	0.2
IV2018102913022668	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2018102913022668	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018102913022668	3150	Versie 3	Verstoring	1	1	RapportageHR	0.833333333333333	0.91304347826087
IV2018110808573020	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2018110808573020	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0.166666666666667	0.166666666666667
IV2018110808573020	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.2	0.260927152317881
IV2018110812564810	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2018110812564810	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018110812564810	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.2	0.323321848639658
IV2018110813004302	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2018110813004302	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2018110813004302	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.19959979989995	0.0883700458155774
IV2018120608194378	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2018120608194378	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018120608194378	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.928571428571428	-0.867642192727674
IV2018120608354839	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.195121951219512
IV2018120608354839	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018120608354839	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.411764705882353
IV2018120608511578	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.0714285714285714	0.065664595866048
IV2018120608511578	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018120608511578	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.0555555555555555	0.241739130434783
IV2018120609024241	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.138815789473684
IV2018120609024241	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018120609024241	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.762237762237762
IV2018120609152559	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.285714285714286	-0.0908429836202667
IV2018120609152559	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018120609152559	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.309090909090909
IV2018120609235071	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2018120609235071	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018120609235071	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.348314606741573
IV2018120609394889	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.5	-0.476190476190476
IV2018120609394889	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018120609394889	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.244332493702771
IV2018120610032739	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2018120610032739	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018120610032739	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.636363636363636
IV2018120610203136	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.911250560286867
IV2018120610203136	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018120610203136	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	-0.0498338870431893
IV2018120610423940	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2018120610423940	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018120610423940	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.175879396984925
IV2018120611103928	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2018120611103928	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018120611103928	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.130419198748758
IV2018120611280232	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2018120611280232	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018120611280232	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.406156901688183
IV2018120611315406	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2018120611315406	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018120611315406	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.790893760539629
IV2019042409264442	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.508118403301325
IV2019042409264442	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019042409264442	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.428571428571429	0.080568720379147
IV2019042409415834	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2019042409415834	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019042409415834	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.3	0.670800450958287
IV2019042409550003	3150	Versie 3	Structuur	1	1	RapportageHR	0.166666666666667	0.207013067613695
IV2019042409550003	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019042409550003	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.290341595685107
IV2019080910510887	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.146938775510204
IV2019080910510887	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019080910510887	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.918121613485852
IV2019080912374366	3130_aom	Versie 3	Structuur	1	0	RapportageHR	0	0.111209865570492
IV2019080912374366	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019080912374366	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.786259541984733
IV2019080912402364	3140	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905669366364936
IV2019080912402364	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019080912402364	3140	Versie 3	Verstoring	1	1	RapportageHR	1	1
IV2019080912472073	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2019080912472073	3130_na	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019080912472073	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.449374615542341
IV2019080912525522	3130_na	Versie 3	Structuur	1	0	RapportageHR	0	0.111209865570492
IV2019080912525522	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019080912525522	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.40508574807806
IV2019080912572674	3140	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903602726387537
IV2019080912572674	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019080912572674	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.0295147573786893	0.235599348107075
IV2019080913060672	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.140397350993377
IV2019080913060672	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019080913060672	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.07	0.386639380207572
IV2019080913170487	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.906010370262178
IV2019080913170487	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019080913170487	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.411764705882353
IV2019080913204931	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2019080913204931	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019080913204931	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.96551724137931
IV2019080913310713	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.642857142857143	-0.4444197569267
IV2019080913310713	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019080913310713	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.923376234660281
IV2019080913355919	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2019080913355919	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019080913355919	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.923376234660281
IV2019080913390919	3140	Versie 3	Structuur	1	0	RapportageHR	-0.642857142857143	-0.4444197569267
IV2019080913390919	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019080913390919	3140	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.974683544303798
IV2019080913483666	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2019080913483666	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019080913483666	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.470721255274262
IV2019080913523810	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.538650873009769
IV2019080913523810	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019080913523810	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.470721255274262
IV2019080913571562	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.508118403301325
IV2019080913571562	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019080913571562	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.318093426516419
IV2019080914355110	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.357142857142857	-0.150885732073123
IV2019080914355110	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019080914355110	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.932203389830509
IV2019082909514203	3150	Versie 3	Structuur	1	1	RapportageHR	0.166666666666667	0.207013067613695
IV2019082909514203	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019082909514203	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.285714285714286	-0.245104977589054
IV2019082909570134	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.146938775510204
IV2019082909570134	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019082909570134	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.19959979989995	0.043818636511906
IV2019082910082519	3140	Versie 3	Structuur	1	0	RapportageHR	-0.428571428571429	-0.215637069421844
IV2019082910082519	3140	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019082910082519	3140	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.974683544303798
IV2019082910171726	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.0428571428571429	0.0842364133512383
IV2019082910171726	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019082910171726	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.833333333333333	0.908675799086758
IV2019082910244478	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903391070992925
IV2019082910244478	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019082910244478	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.833333333333333	0.925205684367988
IV2019082913333356	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2019082913333356	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019082913333356	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	0	0.49685534591195
IV2019082913384667	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2019082913384667	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019082913384667	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.96551724137931
IV2019082913452312	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2019082913452312	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019082913452312	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.08	0.376529756915339
IV2019082913504693	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.221238938053097
IV2019082913504693	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019082913504693	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.333333333333333	0.688888888888889
IV2019083014270835	3150	Versie 3	Structuur	1	0	RapportageHR	-0.571428571428571	-0.36166953857936
IV2019083014270835	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019083014270835	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.749874937468734	-0.571244819208232
IV2019100111311608	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903471463394133
IV2019100111311608	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019100111311608	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.404220375255064
IV2019100111354307	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.166666666666667	0.207013067613695
IV2019100111354307	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
