"";"ID";"Habitattype";"Versie";"Criterium";"Indicator";"Beoordeling";"Belang";"Kwaliteitsniveau";"BeoordelingID";"Status_indicator";"Verschilscore"
"2121";"IV2021012015494957";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;TRUE;0,983333333333333
"2122";"IV2021012015494957";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;FALSE;-0,00450225112556278
"2123";"IV2021012108263313";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,9505
"2124";"IV2021012108263313";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,933333333333333
"2125";"IV2021012108263313";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2126";"IV2021012108263313";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,777777777777778
"2127";"IV2021012108263313";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2128";"IV2021012108361395";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,45
"2129";"IV2021012108361395";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,5
"2130";"IV2021012108361395";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2131";"IV2021012108361395";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;0
"2132";"IV2021012108361395";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2133";"IV2021012109195068";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,45
"2134";"IV2021012109195068";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,5
"2135";"IV2021012109195068";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2136";"IV2021012109195068";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,9
"2137";"IV2021012109195068";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2138";"IV2021012109232895";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,45
"2139";"IV2021012109232895";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,666666666666667
"2140";"IV2021012109232895";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2141";"IV2021012109232895";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;1
"2142";"IV2021012109232895";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;FALSE;-0,699849924962481
"2143";"IV2021012109315303";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2144";"IV2021012109315303";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;FALSE;-0,0714285714285714
"2145";"IV2021012109315303";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2146";"IV2021012109315303";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;1
"2147";"IV2021012109315303";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2148";"IV2021012109360592";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2149";"IV2021012109360592";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;FALSE;0
"2150";"IV2021012109360592";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2151";"IV2021012109360592";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;1
"2152";"IV2021012109360592";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2153";"IV2021012109393203";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2154";"IV2021012109393203";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,166666666666667
"2155";"IV2021012109393203";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2156";"IV2021012109393203";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;1
"2157";"IV2021012109393203";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2158";"IV2021012109435359";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2159";"IV2021012109435359";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;FALSE;0
"2160";"IV2021012109435359";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2161";"IV2021012109435359";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;1
"2162";"IV2021012109435359";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2163";"IV2021012109480309";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2164";"IV2021012109480309";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,666666666666667
"2165";"IV2021012109480309";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2166";"IV2021012109480309";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;1
"2167";"IV2021012109480309";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2168";"IV2021012109560765";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2169";"IV2021012109560765";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,166666666666667
"2170";"IV2021012109560765";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2171";"IV2021012109560765";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,5
"2172";"IV2021012109560765";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2173";"IV2021012110001562";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2174";"IV2021012110001562";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,933333333333333
"2175";"IV2021012110001562";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2176";"IV2021012110001562";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,95
"2177";"IV2021012110001562";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;FALSE;-0,00450225112556278
"2178";"IV2021012110042409";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2179";"IV2021012110042409";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,333333333333333
"2180";"IV2021012110042409";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2181";"IV2021012110042409";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,7
"2182";"IV2021012110042409";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;FALSE;-0,00950475237618809
"2183";"IV2021012110124411";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2184";"IV2021012110124411";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,9
"2185";"IV2021012110124411";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2186";"IV2021012110124411";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,166666666666667
"2187";"IV2021012110124411";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2188";"IV2021012110182559";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2189";"IV2021012110182559";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,333333333333333
"2190";"IV2021012110182559";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2191";"IV2021012110182559";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;0
"2192";"IV2021012110182559";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;FALSE;-0,19959979989995
"2193";"IV2021012110252804";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2194";"IV2021012110252804";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,9
"2195";"IV2021012110252804";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2196";"IV2021012110252804";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,9
"2197";"IV2021012110252804";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2198";"IV2021012110314355";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2199";"IV2021012110314355";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,5
"2200";"IV2021012110314355";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2201";"IV2021012110314355";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,5
"2202";"IV2021012110314355";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2203";"IV2021012110344274";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,45
"2204";"IV2021012110344274";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,333333333333333
"2205";"IV2021012110344274";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2206";"IV2021012110344274";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,95
"2207";"IV2021012110344274";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2208";"IV2021012110391842";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2209";"IV2021012110391842";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,166666666666667
"2210";"IV2021012110391842";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2211";"IV2021012110391842";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,95
"2212";"IV2021012110391842";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2213";"IV2021012110431747";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,9505
"2214";"IV2021012110431747";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,166666666666667
"2215";"IV2021012110431747";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2216";"IV2021012110431747";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,444444444444444
"2217";"IV2021012110431747";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2218";"IV2021012110522889";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2219";"IV2021012110522889";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,666666666666667
"2220";"IV2021012110522889";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2221";"IV2021012110522889";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,166666666666667
"2222";"IV2021012110522889";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2223";"IV2021012110562812";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,9505
"2224";"IV2021012110562812";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,766666666666667
"2225";"IV2021012110562812";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2226";"IV2021012110562812";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,95
"2227";"IV2021012110562812";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2228";"IV2021012111133577";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,9505
"2229";"IV2021012111133577";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;FALSE;-0,985714285714286
"2230";"IV2021012111133577";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2231";"IV2021012111133577";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,6
"2232";"IV2021012111133577";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;FALSE;-0,00450225112556278
"2233";"IV2021012111164782";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,9505
"2234";"IV2021012111164782";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,666666666666667
"2235";"IV2021012111164782";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2236";"IV2021012111164782";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,111111111111111
"2237";"IV2021012111164782";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2238";"IV2021012111201466";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,9505
"2239";"IV2021012111201466";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;FALSE;-0,857142857142857
"2240";"IV2021012111201466";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"2241";"IV2021012111201466";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,111111111111111
"2242";"IV2021012111201466";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2243";"IV2021012509411883";"3150";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1258;FALSE;-0,9505
"2244";"IV2021012509411883";"3150";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1259;TRUE;0,666666666666667
"2245";"IV2021012509411883";"3150";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1254;FALSE;-0,5
"2246";"IV2021012509411883";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;TRUE;0,666666666666667
"2247";"IV2021012509411883";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;FALSE;-0,0995497748874437
"2248";"IV2021012609022545";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"2249";"IV2021012609022545";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,833333333333333
"2250";"IV2021012609022545";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2251";"IV2021012609022545";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,222222222222222
"2252";"IV2021012609022545";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2253";"IV2021012609062577";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,45
"2254";"IV2021012609062577";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,966666666666667
"2255";"IV2021012609062577";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2256";"IV2021012609062577";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;-0,333333333333333
"2257";"IV2021012609062577";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2258";"IV2021012709473267";"3150";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1258;FALSE;-0,9505
"2259";"IV2021012709473267";"3150";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1259;TRUE;0,333333333333333
"2260";"IV2021012709473267";"3150";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1254;FALSE;-0,5
"2261";"IV2021012709473267";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;TRUE;0,833333333333333
"2262";"IV2021012709473267";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;TRUE;1
"2263";"IV2021012910232660";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,9505
"2264";"IV2021012910232660";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;0,166666666666667
"2265";"IV2021012910232660";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;FALSE;-1
"2266";"IV2021012910232660";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;FALSE;0
"2267";"IV2021012910232660";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"2268";"IV2021012910413902";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"2269";"IV2021012910413902";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;FALSE;-0,5
"2270";"IV2021012910413902";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;0
"2271";"IV2021012910413902";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"2272";"IV2021012910413902";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;FALSE;-0,214285714285714
"2273";"IV2021020111343108";"3150";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1258;TRUE;0,25025
"2274";"IV2021020111343108";"3150";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1259;FALSE;-0,142857142857143
"2275";"IV2021020111343108";"3150";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1254;TRUE;0
"2276";"IV2021020111343108";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;FALSE;-0,357142857142857
"2277";"IV2021020111343108";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;TRUE;1
"2278";"IV2021031216023741";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;FALSE;-0,45
"2279";"IV2021031216023741";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;FALSE;-0,285714285714286
"2280";"IV2021031216023741";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,666666666666667
"2281";"IV2021031216023741";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;-0,166666666666667
"2282";"IV2021031216023741";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;FALSE;-0,005
"2283";"IV2021031216023741";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,983333333333333
"2284";"IV2021031216272618";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;FALSE;-0,45
"2285";"IV2021031216272618";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;TRUE;0,666666666666667
"2286";"IV2021031216272618";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"2287";"IV2021031216272618";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;0
"2288";"IV2021031216272618";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;-0,005
"2289";"IV2021031216272618";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,983333333333333
"2290";"IV2021032912422026";"3150";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1258;FALSE;-0,45
"2291";"IV2021032912422026";"3150";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1259;TRUE;0,333333333333333
"2292";"IV2021032912422026";"3150";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1254;TRUE;0
"2293";"IV2021032912422026";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;TRUE;0,983333333333333
"2294";"IV2021032912422026";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;FALSE;-0,00450225112556278
"2295";"IV2021040616143271";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
