"";"ID";"survey";"user_reference";"location";"date";"latitude";"longitude";"Habitattype";"reliability";"Versie";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"429";"IV2020092312000003";"HT3260";"WarBe_04_20200611";"WarBe_04";"2020-06-11";51,19916256;5,4953089;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";3;TRUE;0
"430";"IV2020092312000003";"HT3260";"WarBe_04_20200611";"WarBe_04";"2020-06-11";51,19916256;5,4953089;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"431";"IV2020092312000003";"HT3260";"WarBe_04_20200611";"WarBe_04";"2020-06-11";51,19916256;5,4953089;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"432";"IV2020092312000003";"HT3260";"WarBe_04_20200611";"WarBe_04";"2020-06-11";51,19916256;5,4953089;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"433";"IV2020092312000004";"HT3260";"WarBe_05_20200611";"WarBe_05";"2020-06-11";51,20332435;5,49440209;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.01";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,999
"434";"IV2020092312000004";"HT3260";"WarBe_05_20200611";"WarBe_05";"2020-06-11";51,20332435;5,49440209;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
"435";"IV2020092312000004";"HT3260";"WarBe_05_20200611";"WarBe_05";"2020-06-11";51,20332435;5,49440209;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"436";"IV2020092312000004";"HT3260";"WarBe_05_20200611";"WarBe_05";"2020-06-11";51,20332435;5,49440209;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"437";"IV2020092312000004";"HT3260";"WarBe_05_20200611";"WarBe_05";"2020-06-11";51,20332435;5,49440209;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"438";"IV2020092312000004";"HT3260";"WarBe_05_20200611";"WarBe_05";"2020-06-11";51,20332435;5,49440209;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"439";"IV2020092312000009";"HT3260";"BorBe_03_20200626";"BorBe_03";"2020-06-26";51,10546296;3,29620701;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"20";"Decimaal getal";NA;"m²";"observatie";30;TRUE;0,5
"440";"IV2020092312000009";"HT3260";"BorBe_03_20200626";"BorBe_03";"2020-06-26";51,10546296;3,29620701;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;TRUE;0,166666666666667
"441";"IV2020092312000009";"HT3260";"BorBe_03_20200626";"BorBe_03";"2020-06-26";51,10546296;3,29620701;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";3;TRUE;0
"442";"IV2020092312000009";"HT3260";"BorBe_03_20200626";"BorBe_03";"2020-06-26";51,10546296;3,29620701;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"443";"IV2020092312000009";"HT3260";"BorBe_03_20200626";"BorBe_03";"2020-06-26";51,10546296;3,29620701;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"30";"Percentage";NA;"%";"observatie";100;TRUE;0
"444";"IV2020092312000009";"HT3260";"BorBe_03_20200626";"BorBe_03";"2020-06-26";51,10546296;3,29620701;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"445";"IV2020092312000013";"HT3260";"Asbeek_03_20200706";"Asbeek_03";"2020-07-06";51,1420981;5,19549997;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.25";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,975
"446";"IV2020092312000013";"HT3260";"Asbeek_03_20200706";"Asbeek_03";"2020-07-06";51,1420981;5,19549997;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;TRUE;0,166666666666667
"447";"IV2020092312000013";"HT3260";"Asbeek_03_20200706";"Asbeek_03";"2020-07-06";51,1420981;5,19549997;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"448";"IV2020092312000013";"HT3260";"Asbeek_03_20200706";"Asbeek_03";"2020-07-06";51,1420981;5,19549997;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"449";"IV2020092312000013";"HT3260";"Asbeek_03_20200706";"Asbeek_03";"2020-07-06";51,1420981;5,19549997;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"450";"IV2020092312000013";"HT3260";"Asbeek_03_20200706";"Asbeek_03";"2020-07-06";51,1420981;5,19549997;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"451";"IV2020092312000014";"HT3260";"KleBe_01_20200706";"KleBe_01";"2020-07-06";51,03542003;5,127617;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1.5";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,85
"452";"IV2020092312000014";"HT3260";"KleBe_01_20200706";"KleBe_01";"2020-07-06";51,03542003;5,127617;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;TRUE;0,166666666666667
"453";"IV2020092312000014";"HT3260";"KleBe_01_20200706";"KleBe_01";"2020-07-06";51,03542003;5,127617;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"454";"IV2020092312000014";"HT3260";"KleBe_01_20200706";"KleBe_01";"2020-07-06";51,03542003;5,127617;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"455";"IV2020092312000014";"HT3260";"KleBe_01_20200706";"KleBe_01";"2020-07-06";51,03542003;5,127617;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"456";"IV2020092312000014";"HT3260";"KleBe_01_20200706";"KleBe_01";"2020-07-06";51,03542003;5,127617;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"457";"IV2020092312000015";"HT3260";"KleBe_01o_20200706";"KleBe_01o";"2020-07-06";51,03486165;5,12652297;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.5";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,95
"458";"IV2020092312000015";"HT3260";"KleBe_01o_20200706";"KleBe_01o";"2020-07-06";51,03486165;5,12652297;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"35";"Percentage";NA;"%";"observatie";100;FALSE;-0,0714285714285714
"459";"IV2020092312000015";"HT3260";"KleBe_01o_20200706";"KleBe_01o";"2020-07-06";51,03486165;5,12652297;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"460";"IV2020092312000015";"HT3260";"KleBe_01o_20200706";"KleBe_01o";"2020-07-06";51,03486165;5,12652297;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"461";"IV2020092312000015";"HT3260";"KleBe_01o_20200706";"KleBe_01o";"2020-07-06";51,03486165;5,12652297;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"462";"IV2020092312000015";"HT3260";"KleBe_01o_20200706";"KleBe_01o";"2020-07-06";51,03486165;5,12652297;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"463";"IV2020092312000016";"HT3260";"BolBe_09_20200709";"BolBe_09";"2020-07-09";51,11803608;5,39161499;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"15";"Decimaal getal";NA;"m²";"observatie";30;TRUE;0,25
"464";"IV2020092312000016";"HT3260";"BolBe_09_20200709";"BolBe_09";"2020-07-09";51,11803608;5,39161499;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"70";"Percentage";NA;"%";"observatie";100;FALSE;-0,571428571428571
"465";"IV2020092312000016";"HT3260";"BolBe_09_20200709";"BolBe_09";"2020-07-09";51,11803608;5,39161499;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";3;TRUE;0
"466";"IV2020092312000016";"HT3260";"BolBe_09_20200709";"BolBe_09";"2020-07-09";51,11803608;5,39161499;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"467";"IV2020092312000016";"HT3260";"BolBe_09_20200709";"BolBe_09";"2020-07-09";51,11803608;5,39161499;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"60";"Percentage";NA;"%";"observatie";100;FALSE;-0,428571428571429
"468";"IV2020092312000016";"HT3260";"BolBe_09_20200709";"BolBe_09";"2020-07-09";51,11803608;5,39161499;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"469";"IV2020092312000017";"HT3260";"BolBe_10_20200709";"BolBe_10";"2020-07-09";51,1217712;5,39400086;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"4";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,6
"470";"IV2020092312000017";"HT3260";"BolBe_10_20200709";"BolBe_10";"2020-07-09";51,1217712;5,39400086;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"40";"Percentage";NA;"%";"observatie";100;FALSE;-0,142857142857143
"471";"IV2020092312000017";"HT3260";"BolBe_10_20200709";"BolBe_10";"2020-07-09";51,1217712;5,39400086;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";3;TRUE;0
"472";"IV2020092312000017";"HT3260";"BolBe_10_20200709";"BolBe_10";"2020-07-09";51,1217712;5,39400086;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"473";"IV2020092312000017";"HT3260";"BolBe_10_20200709";"BolBe_10";"2020-07-09";51,1217712;5,39400086;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"474";"IV2020092312000017";"HT3260";"BolBe_10_20200709";"BolBe_10";"2020-07-09";51,1217712;5,39400086;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"475";"IV2020092312000019";"HT3260";"IttBe_02_20200709";"IttBe_02";"2020-07-09";51,12000403;5,64779199;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.5";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,95
"476";"IV2020092312000019";"HT3260";"IttBe_02_20200709";"IttBe_02";"2020-07-09";51,12000403;5,64779199;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"477";"IV2020092312000019";"HT3260";"IttBe_02_20200709";"IttBe_02";"2020-07-09";51,12000403;5,64779199;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"478";"IV2020092312000019";"HT3260";"IttBe_02_20200709";"IttBe_02";"2020-07-09";51,12000403;5,64779199;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"479";"IV2020092312000019";"HT3260";"IttBe_02_20200709";"IttBe_02";"2020-07-09";51,12000403;5,64779199;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"480";"IV2020092312000019";"HT3260";"IttBe_02_20200709";"IttBe_02";"2020-07-09";51,12000403;5,64779199;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,00950475237618809
"481";"IV2020092312000020";"HT3260";"ZieBe_01_20200709";"ZieBe_01";"2020-07-09";50,93409227;5,63288062;"3260";"matig";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"15";"Decimaal getal";NA;"m²";"observatie";30;TRUE;0,25
"482";"IV2020092312000020";"HT3260";"ZieBe_01_20200709";"ZieBe_01";"2020-07-09";50,93409227;5,63288062;"3260";"matig";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;TRUE;0,166666666666667
"483";"IV2020092312000020";"HT3260";"ZieBe_01_20200709";"ZieBe_01";"2020-07-09";50,93409227;5,63288062;"3260";"matig";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";3;TRUE;0
"484";"IV2020092312000020";"HT3260";"ZieBe_01_20200709";"ZieBe_01";"2020-07-09";50,93409227;5,63288062;"3260";"matig";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"485";"IV2020092312000020";"HT3260";"ZieBe_01_20200709";"ZieBe_01";"2020-07-09";50,93409227;5,63288062;"3260";"matig";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"486";"IV2020092312000020";"HT3260";"ZieBe_01_20200709";"ZieBe_01";"2020-07-09";50,93409227;5,63288062;"3260";"matig";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"487";"IV2020092312000021";"HT3260";"Voer_07_20200710";"Voer_07";"2020-07-10";50,75548592;5,78358262;"3260";"matig";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"30";"Decimaal getal";NA;"m²";"observatie";30;TRUE;1
"488";"IV2020092312000021";"HT3260";"Voer_07_20200710";"Voer_07";"2020-07-10";50,75548592;5,78358262;"3260";"matig";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
"489";"IV2020092312000021";"HT3260";"Voer_07_20200710";"Voer_07";"2020-07-10";50,75548592;5,78358262;"3260";"matig";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";3;TRUE;0
"490";"IV2020092312000021";"HT3260";"Voer_07_20200710";"Voer_07";"2020-07-10";50,75548592;5,78358262;"3260";"matig";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"491";"IV2020092312000021";"HT3260";"Voer_07_20200710";"Voer_07";"2020-07-10";50,75548592;5,78358262;"3260";"matig";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"3";"Percentage";NA;"%";"observatie";100;TRUE;0,9
"492";"IV2020092312000021";"HT3260";"Voer_07_20200710";"Voer_07";"2020-07-10";50,75548592;5,78358262;"3260";"matig";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,00950475237618809
"493";"IV2020092312000025";"HT3260";"DeAa_02_20200730";"DeAa_02";"2020-07-30";51,19625239;4,77368706;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.75";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,925
"494";"IV2020092312000025";"HT3260";"DeAa_02_20200730";"DeAa_02";"2020-07-30";51,19625239;4,77368706;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
