survey	recording_givid	name	phenology_code	species_cover_code	species_cover	scale
HT31xx_LSVI_StilstaandeWateren	IV2021012910413902	Sphagnum fallax (H.Klinggr.) H.Klinggr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021012910413902	Utricularia minor L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Ceratophyllum demersum L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Glyceria maxima (Hartm.) Holmberg	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Hydrocharis morsus-ranae L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Lemna trisulca L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Potamogeton pectinatus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Utricularia vulgaris L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021020111343108	Wolffia arrhiza (L.) Hork. ex Wimm.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Ceratophyllum demersum L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Elodea nuttallii (Planch.) St John	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Lemna minuta Humb., Bonpl. et Kunth	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Potamogeton pusillus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Scirpus fluitans L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216023741	Typha latifolia L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Eleocharis acicularis (L.) Roem. et Schult.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Elodea nuttallii (Planch.) St John	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Lemna minuta Humb., Bonpl. et Kunth	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021031216272618	Typha latifolia L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021032912422026	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021032912422026	Elodea nuttallii (Planch.) St John	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021032912422026	Hydrocharis morsus-ranae L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021032912422026	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021032912422026	Potamogeton lucens L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021032912422026	Utricularia australis R. Brown	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021040616143271	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021040616143271	Elodea nuttallii (Planch.) St John	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021040616143271	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021040616143271	Myriophyllum spicatum L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021040616143271	Nitellopsis obtusa (Desv.) J. Groves	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Ceratophyllum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Hydrocharis morsus-ranae L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Hydrodictyon reticulatum	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Potamogeton pectinatus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715363885	Utricularia australis R. Brown	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Polygonum hydropiper L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051715543392	Typha latifolia L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051810591425	Ceratophyllum demersum L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051810591425	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051810591425	Hydrocharis morsus-ranae L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051810591425	Lemna minor L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021051810591425	Utricularia australis R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102610593198	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102610593198	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102610593198	Molinia caerulea (L.) Moench	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102610593198	Rhynchospora alba (L.) Vahl	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102610593198	Rhynchospora fusca (L.) Ait. f.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102610593198	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102610593198	Warnstorfia fluitans (Hedw.) Loeske	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611020783	Hypericum elodes L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611020783	Juncus bulbosus L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611020783	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611020783	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Agrostis canina L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Calamagrostis canescens (Weber) Roth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Hypericum elodes L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Juncus canadensis J. Gay ex Laharpe	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Scirpus fluitans L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Sphagnum	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611131279	Warnstorfia fluitans (Hedw.) Loeske	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611231547	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611231547	Hydrocharis morsus-ranae L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611231547	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611231547	Lemna minuta Humb., Bonpl. et Kunth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611231547	Utricularia australis R. Brown	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611333955	Juncus bulbosus L.	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611333955	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611333955	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611333955	Utricularia minor L.	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611333955	Warnstorfia fluitans (Hedw.) Loeske	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Hypericum elodes L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Juncus bulbosus L.	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Ranunculus ololeucos Lloyd	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Scirpus fluitans L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102611424540	Warnstorfia fluitans (Hedw.) Loeske	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Potamogeton polygonifolius Pourr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612232857	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Calamagrostis canescens (Weber) Roth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Nitella translucens (Pers.) C. Agardh	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Potamogeton polygonifolius Pourr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612312292	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Calamagrostis canescens (Weber) Roth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612463047	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612523570	Draadwier	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612523570	Hydrocharis morsus-ranae L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612523570	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612523570	Utricularia australis R. Brown	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Apium inundatum (L.) Reichenb. f.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Calamagrostis canescens (Weber) Roth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Draadwier	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Nitella translucens (Pers.) C. Agardh	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Pilularia globulifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Scirpus fluitans L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102612572538	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614135135	Agrostis canina L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614135135	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614135135	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614135135	Molinia caerulea (L.) Moench	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614135135	Potamogeton polygonifolius Pourr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614135135	Scirpus fluitans L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614135135	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614201906	Agrostis canina L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614201906	Carex lasiocarpa Ehrh.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614201906	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614201906	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614201906	Molinia caerulea (L.) Moench	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614201906	Utricularia minor L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Hypericum elodes L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Littorella uniflora (L.) Aschers.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614264540	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Hydrocotyle vulgaris L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Rhynchospora fusca (L.) Ait. f.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Sparganium angustifolium Michaux	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102614322566	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Apium inundatum (L.) Reichenb. f.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Calamagrostis canescens (Weber) Roth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Hypericum elodes L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Pilularia globulifera L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Potamogeton polygonifolius Pourr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Scirpus fluitans L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615281063	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102615381703	Chara globularis var. virgata (Kütz.) R.D. Wood	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Agrostis stolonifera L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Pilularia globulifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Potamogeton polygonifolius Pourr.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616120779	Warnstorfia fluitans (Hedw.) Loeske	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616213333	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616213333	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616213333	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616213333	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616213333	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616213333	Potamogeton polygonifolius Pourr.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616213333	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616292567	Glyceria maxima (Hartm.) Holmberg	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616292567	Hydrocharis morsus-ranae L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616292567	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616292567	Utricularia australis R. Brown	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616365243	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616365243	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616365243	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616365243	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616365243	Myriophyllum heterophyllum Michaux	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616365243	Scirpus fluitans L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616452377	Juncus bulbosus L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616452377	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616452377	Molinia caerulea (L.) Moench	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616452377	Scirpus fluitans L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Eleocharis acicularis (L.) Roem. et Schult.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Myriophyllum heterophyllum Michaux	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616510246	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616572165	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616572165	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2021102616572165	Juncus bulbosus L.	-	f	7	Tansley Meren
